theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,alpha1,alpha2,alpha3,alpha4,alpha5,alpha6,alpha7,alpha8,a1,a2,a3,a4,a5,a6,a7,a8,d1,d2,d3,d4,d5,d6,d7,d8
0.9447655478130081,0.5755845179136031,0.0955255980600404,0.0703854933673202,0.9200569189925929,0.8133237135289053,0.844725183764836,0.3264723097058534,0.2499999968169011,1.0,1.0,1.0,0.7500000031830989,0.5,0.0,1.0,0.0,0.6520781427333839,0.48887802601994057,0.36114199102913147,0.455361591755116,0.5502307765042387,0.0,0.3721515733225584,0.7183160433130906,0.0,0.0,0.6282081553573808,0.0,0.7272361585614161,0.0,0.0
0.7800714956586419,0.9846157477189531,0.3234486713711907,0.41948343725136195,0.07502625877035285,0.994664325789578,0.2155463367268699,0.6197813595646234,1.0,1.0,0.7500000031830989,0.2499999968169011,1.0,0.2499999968169011,0.5,0.0,0.637899925245965,0.0,0.0,0.41349656629934645,0.7046171840241642,0.36515050581370134,0.5544637485452812,0.5352187777163047,0.0,0.5229229333628764,0.0,0.5102953032332855,0.5753146427830056,0.0,0.5465900700676991,0.6063941798442916
0.252276838871613,0.691735909296219,0.013777819869305818,0.26211261479001513,0.655036319777545,0.11764651949465271,0.2127276531689848,0.2500483461613174,0.2499999968169011,0.5,1.0,0.0,0.0,1.0,0.5,0.0,0.5766577115632654,0.6901271233913888,0.0,0.6070502761152872,0.0,0.5113104835804557,0.8118349152319302,0.0,0.0,0.5085154681456565,0.5437774934723445,0.0,0.0,0.0,0.0,0.0
0.9884565150106945,0.7774931686363495,0.42193731421918135,0.5652522060513943,0.5371221527371931,0.5591259919746814,0.13353465604923476,0.3670360160113621,0.7500000031830989,0.5,0.2499999968169011,0.7500000031830989,0.5,1.0,0.2499999968169011,0.7500000031830989,0.4241243682155745,0.46180534951565655,0.35661402610551046,0.522063018533646,0.4547437702567118,0.5841826317948946,0.5733258993564532,0.5333802497598388,0.573663700005618,0.0,0.0,0.5765187756276526,0.0,0.0,0.5878111724184532,0.5176983066056718
0.472172973803114,0.9229052770128272,0.8131818632557672,0.6050925230372777,0.0038506814610120843,0.8823937522674752,0.5443633809762926,0.576291850700736,0.2499999968169011,1.0,0.7500000031830989,1.0,0.5,0.2499999968169011,0.0,0.7500000031830989,0.7205607613561213,0.6070960196265826,0.0,0.7391507876213975,0.6212470897009974,0.5184224681994923,0.5065671523391335,0.0,0.38528924620752736,0.0,0.0,0.42876918499199845,0.7261826105796497,0.0,0.4670766204793791,0.43867473827694564
0.17664915546835652,0.8113397371850002,0.9204616874688126,0.49057657608267075,0.7064787009649259,0.6117011594574587,0.6424095045765089,0.2967329942966688,0.7500000031830989,0.2499999968169011,0.2499999968169011,0.7500000031830989,0.2499999968169011,1.0,0.0,0.2499999968169011,0.34722383655086664,0.4862043390048602,0.3661871958533001,0.7155832954009494,0.6444343269219132,0.0,0.2993773127886338,0.6471648652979303,0.0,0.46940896934184106,0.4515783837506231,0.0,0.0,0.6092271781536206,0.40270579230455994,0.0
0.36007045016961814,0.10243760025361193,0.9590115246780595,0.33754661315988976,0.2290851035016087,0.9679581306109071,0.42627963694041676,0.11192047180656439,0.7500000031830989,0.2499999968169011,0.0,0.5,0.7500000031830989,0.2499999968169011,0.2499999968169011,0.2499999968169011,0.0,0.0,0.0,0.47514380893896224,0.0,0.0,0.43731358191181813,0.4620456374418201,0.506112863155783,0.595377783541414,0.0,0.7196248928311562,0.0,0.0,0.0,0.0
0.2510390231643311,0.8910711590307314,0.1166028104584006,0.2820769934835417,0.131403012610131,0.4111360208850313,0.20961075783126643,0.869092593948928,0.2499999968169011,0.0,1.0,0.7500000031830989,0.0,0.2499999968169011,0.2499999968169011,0.7500000031830989,0.18649754190747575,0.0,0.5976456440747051,0.4824237479869341,0.4394151129434918,0.5013971682061642,0.48550131116241374,0.0,0.0,0.5056449832295121,0.0,0.0,0.0,0.0,0.6121504070229267,0.5366283651822499
0.22322096703405014,0.4239930524909845,0.9137680946040694,0.0016462350205841414,0.842934097092094,0.7575193651463912,0.07046772562122355,0.49129174147445925,0.2499999968169011,0.5,0.5,0.0,1.0,0.5,0.0,0.5,0.7049426916605719,0.42648864599208347,0.5790409532487286,0.5403080105362937,0.0,0.5976529649650734,0.4647106653529501,0.6670983444864353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5500977758833009
0.05288079661424555,0.953509652391717,0.8545110189165163,0.15978562523040146,0.17770717146326026,0.5570218544824922,0.7742408473164473,0.7972932486697004,0.0,0.2499999968169011,0.7500000031830989,0.2499999968169011,0.0,0.5,0.5,0.7500000031830989,0.6882812651299455,0.0,0.0,0.5063086641801459,0.4238116503450832,0.6513387540484361,0.0,0.0,0.0,0.520501705889057,0.42965667648239747,0.0,0.3857445358605691,0.0,0.0,0.0
0.8234977351027524,0.7380134081407375,0.3064084468146573,0.05083917457366005,0.468599066825984,0.022242906025636056,0.9855040131796631,0.19389855649354992,0.0,1.0,0.5,0.2499999968169011,0.2499999968169011,1.0,0.2499999968169011,0.0,0.44159552627665793,0.0,0.5826975044721119,0.4529855956202224,0.5605704528395085,0.6099223747137008,0.502133503287146,0.0,0.0,0.6275033070038143,0.0,0.9409009339757372,0.7061212745584298,0.5117859748119682,0.0,0.6758451582969491
0.6212213483000839,0.5968891611387068,0.935621195348108,0.2527417972952628,0.19005412264127097,0.048518623127235705,0.5404932460656883,0.536446432950033,1.0,0.0,1.0,0.5,0.0,0.2499999968169011,0.0,0.0,0.4155276205128844,0.6214382498101558,0.49624045613463624,0.5755543860724924,0.49414401965777505,0.0,0.0,0.0,0.5579306746547296,0.0,0.0,0.8274897076634421,0.0,0.0,0.35362795713839906,0.7098172608591541
0.13179290097671725,0.026193941069119042,0.34435768284015944,0.8048561449810034,0.7820343404930836,0.3312256228497584,0.3410550186376791,0.8642950128492137,0.7500000031830989,1.0,0.0,0.2499999968169011,1.0,0.0,1.0,0.5,0.7017665629697915,0.0,0.5899641462838091,0.3204805940457053,0.4373201899054414,0.0,0.5513374397491799,0.7495838005209815,0.3118795983447118,0.3958090967236663,0.39692653999192845,0.0,0.0,0.0,0.0,0.49345933423447497
0.7043803347716978,0.03662049189003408,0.47263175163805454,0.5079774216071626,0.10588197729288867,0.5277132833908301,0.2530777366974428,0.35607450633225807,0.5,0.0,0.2499999968169011,0.2499999968169011,0.0,1.0,0.2499999968169011,0.0,0.5960889274943117,0.3563746521511336,0.0,0.5120181728330052,0.6220230954133943,0.3941169897988823,0.4590176333090242,0.3507654265757896,0.0,0.6356343857371846,0.618700628881526,0.5602361134533309,0.0,0.0,0.0,0.43345132500909983
0.7636872564120408,0.6565094229675938,0.337787290463112,0.38642107621452426,0.5033714978198711,0.376227247727813,0.5788829304682489,0.6968932193728565,0.2499999968169011,0.7500000031830989,0.0,1.0,0.2499999968169011,1.0,0.2499999968169011,0.5,0.0,0.5366280071901702,0.3398416265750716,0.6656827741764192,0.0,0.6373668441009344,0.7213458142413242,0.5818805758618435,0.38177631062964024,0.0,0.5885593971365108,0.49023556581611655,0.8155712397761894,0.0,0.4205253709612432,0.48895486547098765
0.2192801610689813,0.2008088705309954,0.23627405510930571,0.4110230856540463,0.9094676802718624,0.8606879091881633,0.7845562855872965,0.1538015202514434,0.2499999968169011,1.0,0.2499999968169011,0.5,0.7500000031830989,1.0,0.2499999968169011,0.5,0.5695134891542656,0.473814073485042,0.0,0.4337099974184434,0.5680557416891016,0.7503365085312929,0.0,0.7573424511122482,0.5796067253546523,0.0,0.0,0.6604604493897714,0.0,0.0,0.5828596238213749,0.4352656938654173
0.5941185893997218,0.14995304656793712,0.04455024627523135,0.4064882188401201,0.7066777372551609,0.9565589934517159,0.8677119836644707,0.6326581727048948,0.0,0.7500000031830989,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.4371391834550738,0.0,0.562474511115846,0.6967668711176794,0.5105532303093514,0.6794302942350476,0.543970266517422,0.4709247385655653,0.4644017590361695,0.0,0.6576440041655136,0.0,0.41239853711883806,0.0
0.40814370049248133,0.9469675453252788,0.971389543031911,0.3559100610881561,0.8039425879531124,0.5013936406207797,0.9599902856266429,0.4218231680715353,0.0,1.0,0.2499999968169011,0.7500000031830989,0.5,0.2499999968169011,0.7500000031830989,0.2499999968169011,0.555055715248257,0.33776030889709613,0.6618289897969285,0.0,0.636246332274713,0.0,0.528545227215567,0.4072282557141344,0.6420233615982256,0.0,0.41244148641402134,0.0,0.0,0.0,0.0,0.5314197712940966
0.41476681296933593,0.24419205809045558,0.9151268303514226,0.835772010776364,0.28434800923279824,0.6661726685069217,0.01855892256406738,0.13446366076802313,0.5,0.2499999968169011,0.5,0.5,1.0,1.0,0.7500000031830989,0.5,0.0,0.6604402403069565,0.4985936284899555,0.6684274626269774,0.0,0.0,0.42856221057746136,0.8126406592925912,0.0,0.4747280935599688,0.7677782494162184,0.0,0.5186851362356036,0.0,0.0,0.0
0.060026510341650186,0.032627371874526356,0.40258949591769655,0.4164820446628643,0.6404564133063283,0.10095322146718588,0.6875346310916102,0.6502040015667443,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.7500000031830989,0.5544625834920389,0.37785354786118935,0.0,0.0,0.6121636554484302,0.0,0.0,0.7237525915129003,0.7092692320457241,0.37205067217473237,0.0,0.0,0.0,0.44953758131289506,0.0,0.6279295138353943
0.3473794645708156,0.8380202306656825,0.054787146414584376,0.44225363296033265,0.6997865235349066,0.14896499342853975,0.5096638631359522,0.43117976479729453,0.2499999968169011,0.5,1.0,0.0,0.7500000031830989,0.2499999968169011,0.5,1.0,0.5661176452361101,0.5201847480187234,0.0,0.6964566061481086,0.4611513227423931,0.47702637070627535,0.0,0.0,0.0,0.17334558813225512,0.5752019150904841,0.6761092196457148,0.6069512836872373,0.0,0.7550281540053699,0.0
0.227122118275371,0.9810049375396568,0.6746682435072712,0.8217434510120123,0.5522423305830998,0.6551542475343812,0.8576281483295295,0.16761138373451967,0.5,0.7500000031830989,0.2499999968169011,1.0,0.7500000031830989,0.7500000031830989,0.2499999968169011,0.7500000031830989,0.4589649016417764,0.0,0.5109006243405135,0.43306465329141075,0.7642965460288119,0.352092646049681,0.0,0.0,0.4491161295669636,0.0,0.5546967974964242,0.0,0.0,0.0,0.5249712738647275,0.4051782613042691
0.22903315696489568,0.0943287649914396,0.759999462006604,0.8510747567013448,0.4279987986895096,0.7310674232706732,0.5541479922195879,0.011946456833329622,0.2499999968169011,0.7500000031830989,0.0,0.2499999968169011,0.2499999968169011,1.0,1.0,0.5,0.47590604534314696,0.5759331171643753,0.5075160369137097,0.7250472863779062,0.5319670902813269,0.0,0.5075709735955598,0.6715081548672244,0.0,0.0,0.37108453775717554,0.46780667094359296,0.0,0.0,0.0,0.5586863269251229
0.8748492334152299,0.6712229019230825,0.4703572667707105,0.28419714030498655,0.7578739414756522,0.3134534618243432,0.6856047382050234,0.21704653739965035,1.0,0.7500000031830989,0.7500000031830989,0.5,1.0,1.0,0.2499999968169011,1.0,0.0,0.6322547344161451,0.6061023250644062,0.4574716779986118,0.49525908142641595,0.4509376118284121,0.6180253867005132,0.43813483343734083,0.0,0.469185479766572,0.3981600593539855,0.3604817357461015,0.3873637215398225,0.5122102702121035,0.3403820070645543,0.0
0.10113380801421457,0.8180130552295498,0.007681336006322204,0.8079773280059606,0.22957130699054085,0.1385104758154856,0.8248328109740712,0.02341225436029387,1.0,0.0,0.7500000031830989,0.7500000031830989,0.0,0.2499999968169011,0.0,0.2499999968169011,0.6262220449127093,0.40625742087673383,0.0,0.5324551924222826,0.47283571037129213,0.4612080243449412,0.38954890423962046,0.32369180545539566,0.0,0.5325239804223855,0.7958781946753948,0.9696784035468612,0.5170140905168011,0.7055178350806747,0.0,0.4728360770237705
0.47970026587384385,0.41449938799530556,0.4549347921761753,0.10256447236477045,0.6475565129422615,0.41884101816183245,0.6896682437720699,0.5067013040279976,0.0,1.0,0.5,0.2499999968169011,0.7500000031830989,0.0,1.0,0.2499999968169011,0.6457516249614147,0.593236505375912,0.6012537314157,0.5859248474484439,0.8260311369747605,0.5146286419359556,0.4123311467104653,0.4807534902855068,0.0,0.4538988289815278,0.0,0.37929902583963176,0.0,0.5419480644783229,0.28337935133897324,0.0
0.9402547911508331,0.7747575176851345,0.4729993994529339,0.6865000132283333,0.9551389990985079,0.37127193633126726,0.30647860141546657,0.7879952010495913,1.0,0.2499999968169011,0.5,0.5,0.7500000031830989,0.7500000031830989,1.0,0.5,0.0,0.7611212646350102,0.6876898467376125,0.0,0.7670157119412907,0.0,0.0,0.3389887691187725,0.0,0.0,0.0,0.5910438945600093,0.5586756372050262,0.6505302253887089,0.0,0.0
0.7052667878508572,0.9335171062072524,0.05319309426583402,0.653610814415464,0.29314984336421435,0.5818164462108697,0.43935038741300403,0.7735667347075252,0.5,0.7500000031830989,1.0,0.5,1.0,0.5,0.0,0.2499999968169011,0.7746537173839422,0.5913296600096712,0.4672597712247453,0.0,0.5244999182246091,0.906451504784674,0.5244509749657674,0.5070878654979268,0.0,0.0,0.0,0.0,0.3506432841752979,0.0,0.0,0.5249257340930059
0.11106149672132226,0.6471710489498328,0.48727294840277235,0.5598566347954574,0.8713644647288862,0.5324828531432413,0.4041591276495272,0.36434710391144715,0.5,0.7500000031830989,0.5,0.5,0.5,0.2499999968169011,0.7500000031830989,0.7500000031830989,0.4486484574886315,0.5406906155274017,0.0,0.0,0.0,0.5759438567774534,0.6135978855534151,0.0,0.6535181549384329,0.4715466398966176,0.32192532842000154,0.0,0.497969373333366,0.4265109049864108,0.0,0.0
0.2951841286361545,0.7246693328873317,0.1747864779020804,0.08477499082851486,0.7179740670249504,0.7924247223667902,0.6438617231724477,0.7022936276180074,0.0,0.0,1.0,0.5,0.5,0.7500000031830989,0.7500000031830989,1.0,0.7042204285819417,0.6282875022922034,0.7001395142298009,0.0,0.39562515907709983,0.3604704840306179,0.4529749639644431,0.0,0.4919026302795964,0.7029253067643043,0.5636025381106098,0.0,0.49563682399898235,0.3472349347799274,0.0,0.0
0.41664837803711535,0.8632495584389872,0.815358393532619,0.18260414017219379,0.6144084357616916,0.36231890600373334,0.8537018110130994,0.18374941008257256,0.5,0.2499999968169011,0.7500000031830989,0.5,1.0,1.0,0.7500000031830989,0.5,0.578269057605739,0.802331091533605,0.5004152419259301,0.4406758071784123,0.0,0.5300310089548275,0.6329311714102591,0.0,0.3150602377247222,0.0,0.0,0.0,0.0,0.5225792480035385,0.0,0.5085657082044569
0.558267379551801,0.690877147060863,0.5897855141298871,0.329351031983499,0.5125827777611884,0.1726183980255948,0.9976405813012765,0.15585089817117637,1.0,0.7500000031830989,0.5,0.2499999968169011,0.5,0.2499999968169011,0.2499999968169011,0.5,0.491800969360613,0.7307745278794873,0.4467723771087716,0.0,0.5668092915349497,0.6661530002523223,0.7240501351727768,0.0,0.5533671179543963,0.4807214113301584,0.6646657513267741,0.0,0.0,0.22586247343118596,0.13235005500232602,0.41928709354782356
0.08356513539878752,0.5863447258776684,0.8277158599020629,0.8553955346432218,0.03349471141329641,0.053089484046460744,0.3523469844536282,0.6320666439509979,0.2499999968169011,1.0,1.0,0.5,0.2499999968169011,0.2499999968169011,1.0,1.0,0.45962893100719565,0.47808915903464305,0.0,0.6574169862315843,0.403328626668267,0.7401466449013466,0.0,0.0,0.0,0.0,0.6025311798407312,0.6004466338958986,0.0,0.9300465017784153,0.0,0.0
0.6285799928674981,0.25458205011523605,0.42889588315674787,0.5071400206807719,0.03439846389138129,0.2407171264311756,0.3748103077281475,0.14074114646192842,1.0,1.0,0.0,0.7500000031830989,0.5,0.0,0.0,0.7500000031830989,0.41617369813212585,0.5667103033943399,0.5953431593900822,0.5565833031605623,0.49247557221584953,0.5587171582731454,0.0,0.0,0.0,0.3118036326566945,0.5503607088965539,0.6209140772688838,0.49028130253980223,0.4820465692973941,0.0,0.0
0.08571252655666278,0.6721207678646717,0.5512695896049489,0.05194790309906899,0.09932309451928512,0.3054102645176678,0.5222136139639947,0.3368040741719661,1.0,1.0,0.7500000031830989,1.0,0.5,0.5,0.5,0.0,0.45820041996308275,0.7137356719624869,0.4337152294616885,0.47286073642973797,0.40127556285951604,0.46040115063427123,0.7244899717935566,0.5442279591419915,0.5085125082021834,0.0,0.0,0.0,0.0,0.0,0.5259246629915594,0.6745770783868688
0.6534505976828984,0.19105007672792468,0.32424018380910463,0.7213015896636004,0.75213351355113,0.8450889206874863,0.6490014721815122,0.07839704866142083,0.7500000031830989,0.2499999968169011,0.7500000031830989,1.0,0.5,0.5,1.0,0.2499999968169011,0.5612608727209407,0.0,0.47636429137037445,0.0,0.7255963006360197,0.0,0.0,0.520917480689425,0.0,0.8116892931478583,0.35955231572831087,0.36477280131397555,0.0,0.66452869355188,0.6500593165140475,0.4449266485181154
0.885322079066349,0.6616005522486765,0.8501617083996207,0.06795138455439442,0.018182682346523316,0.7333460505084939,0.8457410291187354,0.39820090629149724,0.2499999968169011,0.5,0.7500000031830989,0.7500000031830989,0.5,0.2499999968169011,0.0,0.5,0.7350287236358989,0.504776333605517,0.40487569078491903,0.7241880577975564,0.6388303532041796,0.4772226154908884,0.47854985166601915,0.670498744773042,0.0,0.6239979561914505,0.0,0.0,0.5410776710693439,0.0,0.5311613122760006,0.0
0.028793958372345496,0.18723821546572134,0.2989492797971542,0.6963049238084624,0.7143738092665557,0.28968422417866935,0.2511284666347438,0.5975928248207957,0.0,0.0,0.0,0.5,0.7500000031830989,0.7500000031830989,1.0,1.0,0.0,0.0,0.6436365635935273,0.5086514010898997,0.564759170085818,0.4677296618794392,0.4882225253105278,0.0,0.38605249656940605,0.0,0.0,0.5096248161766873,0.33167329586829625,0.5208838694666327,0.40081903145478776,0.4437403331567343
0.17729137989206245,0.6033797297942499,0.953424765682388,0.4496094967397652,0.3058490857834887,0.9937834406843742,0.41237699536049216,0.47033504985240127,0.0,0.0,0.0,1.0,0.5,0.5,0.2499999968169011,0.0,0.5980946899037931,0.0,0.7293860796806508,0.0,0.33655516160012694,0.5909050718312007,0.0,0.0,0.5348260766298543,0.6041503641478746,0.0,0.0,0.3618777713608982,0.0,0.0,0.0
0.505397315436327,0.23886682893149358,0.4707281470027162,0.517053065800722,0.6108054370441803,0.8136441525974427,0.2295278112933633,0.5863357386466769,1.0,0.5,0.0,0.5,0.2499999968169011,0.7500000031830989,0.2499999968169011,0.0,0.4071917625398252,0.5713083432975604,0.6352981109524809,0.5278354862717957,0.6224720735837136,0.35224685465800976,0.40465113344108694,0.39067244792790495,0.0,0.0,0.0,0.0,0.39249156301981586,0.0,0.2511570095162845,0.0
0.7010350405006021,0.8213252382047,0.6403273355558721,0.707380932346293,0.832875477495134,0.7211492491242404,0.8824309974206422,0.9938744757616383,0.5,0.2499999968169011,0.7500000031830989,0.7500000031830989,1.0,0.7500000031830989,0.2499999968169011,0.0,0.6815768941828764,0.6326813952640922,0.0,0.5638556806369521,0.0,0.0,0.43473697874645845,0.0,0.7319110776709452,0.6678536988781384,0.5107223109172021,0.5444430264186678,0.0,0.5642585792740904,0.0,0.0
0.6865835360692758,0.9719845212133864,0.1647291211209363,0.06625045332112828,0.4359930335706688,0.074831364781685,0.718045021517356,0.3944592216592841,0.5,0.0,0.7500000031830989,0.7500000031830989,1.0,0.5,0.0,0.7500000031830989,0.5546756973268233,0.42101904584814204,0.0,0.35039384715640526,0.5582240043175334,0.5269305166547575,0.5235876180113781,0.24490572739761476,0.0,0.0,0.0,0.0,0.0,0.6712769277483629,0.0,0.4277866749403756
0.42707250530050833,0.03432064484900482,0.843272591544431,0.2932188635203101,0.35662017074679075,0.20652116664716214,0.7226988226558949,0.6043008244514008,0.7500000031830989,0.7500000031830989,0.0,0.0,0.5,0.5,0.5,0.0,0.5075499554490202,0.48278055680112214,0.0,0.5511340385963137,0.4533731858363616,0.5750655671442721,0.5175200505534466,0.502497692133848,0.0,0.0,0.0,0.7118462700525142,0.7836512593850465,0.0,0.4387648865379263,0.0
0.5238399614811791,0.1571209339686287,0.43862672888077475,0.038260223631100765,0.09541581113830283,0.6431110200477607,0.4749962687714603,0.8227990905240632,0.5,0.5,0.0,1.0,1.0,0.0,0.7500000031830989,0.2499999968169011,0.0,0.0,0.40117716325991487,0.38347476862896224,0.49571011369684687,0.6935010038021528,0.0,0.49067909678986615,0.0,0.44267308865287186,0.0,0.0,0.0,0.0,0.0,0.6266562925078696
0.2611107467675956,0.1402520977114251,0.104047922796356,0.29155345935557236,0.37159938816444305,0.9337354736729642,0.325905909246055,0.27468875924681635,0.2499999968169011,0.7500000031830989,1.0,1.0,0.7500000031830989,0.2499999968169011,0.7500000031830989,0.7500000031830989,0.4446364779819139,0.39005129948530975,0.5116799243044514,0.4451865006719266,0.5323162317840644,0.5922984185667935,0.4609460742201761,0.6807292013330057,0.6080814242494643,0.0,0.38887270639895677,0.0,0.0,0.0,0.0,0.0
0.5132260521729585,0.7967469105380651,0.8143837787032607,0.8038630139402437,0.09361686968971006,0.41174773144229443,0.4892341036644223,0.0973688249736488,0.2499999968169011,0.2499999968169011,1.0,0.0,0.2499999968169011,1.0,1.0,0.5,0.0,0.0,0.0,0.836320133103824,0.5680956948615409,0.0,0.46316544985626346,0.5300743556436466,0.44600856123459476,0.0,0.0,0.5250830742805388,0.5380300474188034,0.4188721108063166,0.5204064307972455,0.0
0.9380161266363543,0.1547212015950694,0.13213932755600583,0.3802148389551522,0.21527793102600817,0.9371347924211918,0.4498735119573443,0.6205526212714194,0.7500000031830989,0.2499999968169011,0.5,1.0,0.0,0.0,0.2499999968169011,0.0,0.0,0.42924024424090423,0.5692377408707334,0.0,0.5179313687031607,0.30633495343818584,0.0,0.0,0.28226229520962826,0.0,0.602388556516317,0.4240228545298663,0.0,0.37946738267474517,0.5272771323677885,0.0
0.1923556987970318,0.7506660896080364,0.8252368563677008,0.19458854519312785,0.9973967892003792,0.5172867210661237,0.03802621989462657,0.2934123116802059,1.0,1.0,0.5,0.2499999968169011,0.7500000031830989,1.0,0.7500000031830989,0.0,0.0,0.0,0.5459908092483277,0.4140042538161046,0.5677583968189058,0.0,0.0,0.34697442554778957,0.5824683811508959,0.0,0.0,0.0,0.41144066325533246,0.3158402017589845,0.0,0.0
0.10965107345044295,0.9458664496793716,0.4765923752965529,0.06794625877427701,0.9321023996858309,0.23915476988937961,0.11987108877573488,0.7430933709521793,0.5,0.2499999968169011,0.7500000031830989,0.0,0.0,0.2499999968169011,0.0,0.7500000031830989,0.5662272249850585,0.486660100790529,0.6389605800257423,0.6191142594694595,0.0,0.0,0.7024759650272554,0.49489591506408726,0.7248408929389561,0.0,0.5648320320260335,0.0,0.4079019178274792,0.4187945407069429,0.0,0.0
0.7547791996584141,0.961777361390707,0.7216973468807922,0.16678081874499706,0.7233473019316409,0.09004135671205155,0.3167591117454083,0.5577232308049945,0.2499999968169011,0.7500000031830989,1.0,0.7500000031830989,0.0,1.0,1.0,0.0,0.0,0.6674800984264907,0.2923985916693509,0.5641515361269654,0.4350710428103701,0.0,0.0,0.0,0.0,0.0,0.47458190354865354,0.580087851917718,0.0,0.5587956609081801,0.6567612540487476,0.5498068677239604
0.6670604006769828,0.8966262932658207,0.42219054038889914,0.8209212249417406,0.7355986697211754,0.9755483231220274,0.9774405675873166,0.6835811028987954,0.7500000031830989,0.2499999968169011,0.7500000031830989,1.0,0.5,0.7500000031830989,0.0,0.5,0.5180804059721721,0.46810311537464927,0.0,0.5732437858419618,0.7384153102481349,0.52106303424553,0.3857600460101269,0.0,0.0,0.5471557308088317,0.3548407229653148,0.0,0.4650348989255032,0.0,0.5886240290130573,0.7219633525457488
0.2416955444275849,0.8791322181445975,0.5862433369597483,0.8015690235799577,0.5460134198122383,0.9777682363591422,0.2819111753048379,0.9185446155903793,0.0,0.2499999968169011,0.2499999968169011,0.7500000031830989,0.5,0.7500000031830989,0.7500000031830989,0.0,0.5426334100183879,0.0,0.46746039001130163,0.6109528392161969,0.5652601299427431,0.4190317508460087,0.0,0.6434322872309782,0.6054807921042478,0.0,0.0,0.6377808980896527,0.46461495865386315,0.47809753385012205,0.3823242359440861,0.0
0.2987708277235928,0.9972771691528486,0.988909823234152,0.7922001545183929,0.11387440396873055,0.8411900410765607,0.12956773075918354,0.700683950743089,1.0,0.7500000031830989,0.7500000031830989,0.7500000031830989,1.0,0.0,0.5,0.7500000031830989,0.5678519422155857,0.6043286965961554,0.5187947971587117,0.7118083608260973,0.0,0.5652720671431678,0.4543722691628483,0.0,0.0,0.0,0.5573580377676854,0.0,0.37788231977447795,0.7191805881401763,0.0,0.0
0.08665187488590831,0.45699631300177374,0.24768528978027426,0.18191350338379497,0.00903940302228784,0.07928287484223973,0.5240780847671711,0.6704321507386308,0.7500000031830989,0.5,0.7500000031830989,0.7500000031830989,1.0,0.2499999968169011,0.0,1.0,0.0,0.6319531378755824,0.0,0.30857817627099976,0.5138211328854358,0.0,0.6932282360110374,0.7589761891677109,0.0,0.0,0.0,0.0,0.0,0.6063041050963593,0.6358250316760685,0.6954516957604476
0.04967330378160767,0.05296817897285716,0.05362870974699191,0.9741455332503468,0.4786884883091568,0.5759839839997901,0.4267452303400928,0.9368213242810333,0.0,0.2499999968169011,0.7500000031830989,0.0,0.0,0.0,0.5,0.0,0.0,0.42602574658675907,0.0,0.6134793043116495,0.0,0.5864623142874863,0.0,0.7243131017195755,0.0,0.6833290139211403,0.0,0.49991175522812964,0.6245737032721236,0.0,0.4063894946093006,0.5005259723416647
0.20211928329371576,0.8222627142864469,0.3866379726244129,0.34400542084676433,0.76130554588668,0.9819598423358921,0.720633732025019,0.8994001789655031,0.2499999968169011,0.2499999968169011,0.0,0.5,0.2499999968169011,0.2499999968169011,0.5,0.7500000031830989,0.7202432882614274,0.6602181667576209,0.0,0.5910780404777767,0.743248626315924,0.5649728880686712,0.13221704808617163,0.5060588926441566,0.6521708924327801,0.0,0.5697973854444085,0.5231428133192446,0.5849113431015559,0.0,0.5442377126175071,0.0
0.3091416490545487,0.27267863827625693,0.3853749296669136,0.11793261178267855,0.8899546617984347,0.9423387318081466,0.9008072900202673,0.8177372264168368,0.5,1.0,0.7500000031830989,0.2499999968169011,1.0,0.7500000031830989,0.5,0.5,0.462845392185871,0.5235971357191038,0.6085305364913186,0.5487174143299595,0.5763934820849715,0.2951588348665786,0.8567271330841119,0.6108176294283053,0.5778723401888352,0.0,0.0,0.0,0.0,0.48030363975248924,0.0,0.0
0.6513126331175902,0.2638037755190542,0.32010592103116464,0.2430386541446088,0.1408637465721298,0.3999284467884909,0.8699770154284596,0.6979621847802897,0.2499999968169011,0.2499999968169011,0.7500000031830989,0.7500000031830989,0.7500000031830989,0.5,0.0,0.2499999968169011,0.45878912272376154,0.0,0.0,0.6331279760522868,0.29511165625571006,0.4729848851022284,0.4661154165475998,0.0,0.4921204528291252,0.6084908535535194,0.6079193801750289,0.7021351438922309,0.0,0.0,0.0,0.5185019866508167
0.42820241979134915,0.021851540901658195,0.4079709483566132,0.8542940649865507,0.5243984250531686,0.7357454420960825,0.16668360219762068,0.4535460868014534,0.0,0.2499999968169011,0.5,0.7500000031830989,0.7500000031830989,1.0,1.0,0.0,0.5849404047495672,0.3643993549940457,0.6708209789027918,0.4634363896923608,0.0,0.5298101700270423,0.534184803136333,0.62815667279981,0.0,0.0,0.6324660286870479,0.0,0.0,0.0,0.4103258697642346,0.501505385679249
0.6832382800011894,0.7566732750454429,0.7239461242589658,0.9586083704371366,0.3962599628770355,0.3568913357707353,0.6451140674860535,0.7486644810796524,0.0,0.0,1.0,0.2499999968169011,0.5,0.0,1.0,1.0,0.23794684228616328,0.6017547865446218,0.860550646006828,0.0,0.671683833947139,0.0,0.5127745711115178,0.6812482158489095,0.0,0.0,0.0,0.5716067720095618,0.37394147897053787,0.0,0.42672017712170374,0.5322620208652598
