theta1,theta2,theta3,thetad1,thetad2,thetad3,tau1,tau2
0.5511788943998405,0.5757808563629925,0.38936072669271293,0.984672196054972,0.2651275106384898,0.5182736653769503,0.9936130672111338,0.022196495369166402
0.0609537589429161,0.3381196053893941,0.14789771584633926,0.49611638509054784,0.8837357271239966,0.5708605620560189,0.6808492020500854,0.6189864175551599
0.2666599283081096,0.23072540838035183,0.589768719293768,0.59453542924828,0.8545186849505235,0.659397597009952,0.4851568815367307,0.7686533576043688
0.0469843988429125,0.584825299167444,0.27962456615301023,0.002581206534988889,0.8225987048610429,0.32949796567217715,0.7519813325555231,0.08774829469304474
0.9188932431772794,0.01671323833527033,0.5103505106938209,0.07111396438041101,0.5408306273883204,0.9705492048399387,0.16804783532647194,0.3391760516893041
0.20559819645445615,0.08876986551999305,0.6155323722416458,0.5214687144769078,0.9408614589762109,0.41747813389421495,0.19923163465144378,0.4202373093823555
0.8720552842526152,0.9050375980168592,0.8642547754342715,0.9930429453874529,0.9398574423791585,0.5466879296549177,0.4762240093337222,0.6303551305901729
0.299445491454488,0.1941085556128373,0.6538692969781804,0.7278487779061454,0.24119004622615525,0.3123117689631826,0.9493837243218468,0.7031232288478593
0.12936428096938984,0.9800029413685434,0.8169082130730614,0.39421549758525876,0.3975741218436759,0.9271541908002114,0.9430101254218926,0.576939682476179
0.48397782814745016,0.26065940810532856,0.2961461705524747,0.6284389006129371,0.6181812971660942,0.6412536638063686,0.5889112046335264,0.49474988831322975
0.976431131853229,0.9428219723415788,0.40658911499724343,0.4850214415229384,0.42756115771816533,0.783148825353434,0.03642151756323175,0.18395394504344115
0.8307748793992993,0.18788442863916038,0.12431012956113069,0.1370854119385445,0.22162843850477942,0.6313855289995183,0.7604650193758073,0.6729686343541837
0.31843413281039434,0.2995276820476172,0.04349214923328276,0.09017881421016544,0.9353112424917654,0.16001734007127044,0.74944956039835,0.544469671207484
0.5296299420819512,0.44619260017510165,0.10759776779389502,0.30514477173035015,0.5242447189629124,0.28772871596453886,0.8518371598816618,0.30672937795469846
0.5404415587998719,0.13470379516182035,0.019359352390675322,0.5684503873799427,0.4870303025157196,0.0003096062296911728,0.9765715238134922,0.6258859928120395
0.45268080554688944,0.3160882771597423,0.15705964099410324,0.4523472929828587,0.3261318668606067,0.5318862580465784,0.7433801408392017,0.5433127963033346
0.9868803628314264,0.5409458145759146,0.37392184943910967,0.5542885035501538,0.489364428838201,0.21964320203411558,0.7205216884036835,0.3706850566435292
0.9857863080798756,0.15677706709452782,0.7134614741750606,0.0985957228373111,0.3822010463635973,0.6258807992138602,0.25538897454060583,0.21373097157488347
0.2473799988539485,0.23038614222525672,0.8904922707449301,0.8834053356430667,0.43546248177831925,0.5430095317331795,0.6620017500729197,0.8720861421722577
0.2756890634848881,0.9678708579929566,0.07397432761344225,0.3076912261526891,0.318383108747415,0.3364140966077557,0.97333888912038,0.29557820407673385
0.3536184454872099,0.5716626749357703,0.22862814411387494,0.0722239097187865,0.19429817276408634,0.42316618664878186,0.783126796949873,0.5298903802684484
0.5429448324748559,0.2025326032651314,0.12517503779330602,0.6707661779706093,0.9467144193658457,0.7595648958003918,0.7246460269177882,0.6949850973175171
0.17025099589756,0.07888707958738012,0.6452470108930681,0.8403514473193785,0.8954535878469416,0.4623442418016695,0.14068669527896993,0.487423569575857
0.5023775263538796,0.46595631377500224,0.014586703866564299,0.37033469467881486,0.06807572153079627,0.5889938832208811,0.3974565606900287,0.8375674288038514
0.08361135694623961,0.10011855732775071,0.2025790183875245,0.3468295329289532,0.053887619127471365,0.1966821991540083,0.8761098379099129,0.22788935341694838
0.8671214262823574,0.9912032374167563,0.9121757323729845,0.24552288002164713,0.5543304583717844,0.7976188707517357,0.1952723030126255,0.8745482520186967
0.33244700042234127,0.7861096790669596,0.6111635244320657,0.10953839378918734,0.2802495819693053,0.6029460611295878,0.8563081795074795,0.43960829615997543
0.934252986631521,0.1396247472095491,0.6625536654333323,0.6553882354813765,0.5123124699179752,0.7980425563976798,0.3154031417975749,0.8242183593046749
0.8814799663824884,0.2858473981896248,0.2982643997934833,0.22559267605857986,0.6214878655679088,0.1980734374303585,0.25483395141464227,0.8833790082214799
0.8655970716260986,0.3761410412763203,0.6729784627237818,0.8332004706125788,0.7182093693003352,0.34797856580419095,0.3085478561606733,0.6200574436731945
0.7556631393747228,0.9364229029608537,0.9432776732164452,0.8767942104572025,0.3291879617773216,0.8820816787396294,0.5328030334597275,0.515134390857021
0.8878599185454483,0.5032931116228124,0.04304271532367998,0.5365850876297069,0.976020613118761,0.17209198302922768,0.6573198883286804,0.17968150933834753
0.2338942618897541,0.6037172208633288,0.5475219317911082,0.6874103176634907,0.6561871992129189,0.22813628192366547,0.44216425684403515,0.21215985544064597
0.3046958400451629,0.42526295781684614,0.6169215315985997,0.863498741893937,0.8947677044158158,0.9345070071291677,0.5033534730613776,0.5832716555646683
0.2191468070792028,0.775146444580953,0.4949983895727088,0.09507673982738019,0.24825424756862946,0.008387755405241892,0.7211558814950623,0.028370106619191482
0.39450807860215675,0.7234025156665039,0.5202717509828382,0.7825666424816722,0.7982844688927321,0.7950855118080156,0.6215000625026043,0.19293806218452653
0.07890326051661456,0.978006102543328,0.28662103700905184,0.573077724028433,0.25107658492139007,0.43017994834059553,0.6439768323680153,0.931304301440926
0.09245638106637977,0.7386017986946481,0.7720629865440443,0.8233152189051494,0.5924204706884996,0.8002803700630143,0.9190582940955874,0.03859111306701868
0.604224897757347,0.014107419416324152,0.7468495850297651,0.146617571570119,0.41090705894776725,0.9523060490743119,0.6005341889245385,0.8284407860081482
0.10468146134304512,0.18021589857481668,0.34305815632340775,0.9300490376184987,0.2996270492259998,0.19244162848101398,0.6188924538522438,0.36747781267294777
0.6879094746627107,0.33263028961861485,0.9615871968111948,0.5457076498419575,0.28446225943003484,0.3888606490747364,0.30034584774365597,0.7785017969901249
0.12376428054492633,0.8707616286262057,0.24104647528670647,0.7468494291766534,0.5550378337015258,0.6849479373380338,0.8371048793699738,0.7087159021957286
0.7758752968591822,0.6011180386062585,0.8932509565725862,0.24116029610922246,0.24285049439326778,0.21383443733909496,0.10864869369557062,0.057794569689210706
0.949564977938508,0.4554523362908068,0.6126354602824058,0.8398776513408082,0.9333623783518739,0.41433352152015335,0.3553973082211759,0.9863525434578224
0.7725666036338323,0.995778286647514,0.7468665648232802,0.43146180384687316,0.33407166407260336,0.9411894079119116,0.796143172632193,0.2936486900975509
0.3904523295619749,0.565706403635404,0.2007677519761561,0.9127310783368328,0.26640349261925744,0.9597554349556312,0.784899370807117,0.3203326598787781
0.6019479162024097,0.7501567579535082,0.8238306626417482,0.7175019332520682,0.35889507230564555,0.03034671652909926,0.7259277469894578,0.2316300267381462
0.49883564347610165,0.947813538471667,0.23571296295804983,0.12371009310117514,0.4394183177839889,0.008121658534307685,0.2501187549481228,0.6470222973468558
0.4905991939437544,0.5315960853251724,0.3552952812623203,0.5590771324466681,0.9663383801264149,0.4883869807264153,0.7710896287345306,0.2328502463776813
0.28600803721696244,0.37536959569986783,0.7191409497965874,0.536976115217844,0.5467093249898776,0.7475894754044778,0.4844835201466728,0.44693878231414985
0.5206838425834549,0.10469758855563405,0.10092630079810339,0.19802974091106246,0.41627127764295957,0.08308403885704096,0.9401325055210634,0.22319600861488398
0.8494648045451556,0.27087774366238604,0.9009523541687781,0.6517175104223177,0.8252151445184249,0.2925638261068887,0.10082836784866034,0.6198157334986965
0.49531498377488153,0.7822259045371937,0.3895249531331168,0.7444621447359171,0.4354078233694946,0.623056139807243,0.7896245676903204,0.7332528188407247
0.32546510591426264,0.453413819229011,0.3781569813747584,0.72238367658782,0.3974441091236559,0.7440217079864081,0.5292920538355764,0.517145586205517
0.4161939204088433,0.15131907636780267,0.05409098940726198,0.1912891574734949,0.13555550720615395,0.4100122993528779,0.7398708279511647,0.5588664292906056
0.29312549476530353,0.9878166815947313,0.04276069156576512,0.7971718147102245,0.2428372277891841,0.9904462468402655,0.5209742072586357,0.7255180932567862
0.3036527209173506,0.8943053193641334,0.6307364507880482,0.006725197006012706,0.46368479397759854,0.7413538414518968,0.700334180590858,0.09038960346195646
0.3696565347221781,0.08822008445019502,0.3796904689765907,0.487668968883595,0.9230032832191786,0.3592376735864234,0.5083486811950497,0.5309414027858348
0.4346270451183511,0.9194917166495794,0.6042986469757661,0.7541364962177233,0.01865125334915413,0.1424671504341385,0.8313929747072795,0.7159497042801037
0.995469117094632,0.8749060912344562,0.8429658286961694,0.2604432088137725,0.29733988668197453,0.7601371499884328,0.3418292428851202,0.9598586078827522
0.4852090376775054,0.9531916237894065,0.5550495518130439,0.18324709415302337,0.9877238805772139,0.8176987051190353,0.621420892537189,0.861777619971595
0.9299982703111105,0.6367399230253408,0.12241608665637616,0.3107173127862573,0.17693988264892685,0.7635921644950898,0.3972757198216592,0.8015559467370794
0.778305615864749,0.44070089520604705,0.8785549452852685,0.2899443037706042,0.07555941289439622,0.33469547693685625,0.09497062377599064,0.16799273869296472
0.2417152677409839,0.03474584505146594,0.3434906104394954,0.19479885556783227,0.11988313713794768,0.07714527668768556,0.14518104921038372,0.022775766304601486
0.7064882434213459,0.5500871526437541,0.8916667948994823,0.6191985526143007,0.32809558959707197,0.5288289296909987,0.36886203591816324,0.2766989724817134
0.7112523159791418,0.6077931931210203,0.9964546721759022,0.44869168907205226,0.8893758911841293,0.3418474604330136,0.27578815783990995,0.05277699985997475
0.7180554052247217,0.9361380574331408,0.1608320735564655,0.842883841726676,0.452700311128399,0.1775065104857555,0.6451543814325597,0.7233251985357364
0.3608322031991817,0.7984498881589741,0.8504937140273789,0.7552708476199446,0.08189633900100352,0.8092621343356758,0.8514321430059586,0.4890947037133351
0.0030932779832889,0.9910081195576054,0.6359651659536038,0.869776140685041,0.38838673318365063,0.5591066679684101,0.16585441060044165,0.464281904076067
0.8077464063856294,0.19292298233532978,0.7429614776240812,0.8087214538586119,0.3419175337276875,0.7674610485118738,0.4104712696362348,0.5784291172411034
0.8967810808114893,0.42110416001894363,0.7762798121398095,0.6850102996242262,0.3221959307610626,0.39856695029108824,0.4097512396349848,0.4788286891640495
0.12019586869645132,0.9015756497159242,0.7271556776449876,0.2121136314498661,0.0996534232349181,0.16995259602303237,0.7060644193508063,0.40688073853293594
0.9835446100559655,0.48413227238771694,0.2578967978762523,0.8982275096132036,0.528316770420355,0.7106285404414184,0.3815142297595733,0.9078700832816573
0.5231717294554346,0.9145564294121988,0.7244723396510546,0.12290495827756859,0.9102065822521493,0.34380378977126813,0.1525055210633776,0.12632357157621704
0.9150998656572924,0.26930246559952675,0.4460697880125841,0.910269249288046,0.892281012146372,0.15416214770684455,0.35896412350514606,0.9317760530228775
0.2198821901469281,0.13019219241859603,0.25339582604838284,0.26208451660739795,0.8808990618388257,0.9083730046714196,0.34026917788241173,0.7404724517079742
0.8848170456064841,0.36763894648036577,0.8883870416583315,0.5070850538060858,0.21770444234891062,0.7019683209420094,0.8546972790532938,0.3714793662859315
0.3218974899349086,0.49842817300131614,0.34217573767917,0.10008873726474349,0.4748971970849556,0.13601290848390046,0.37125546897787404,0.507252972201663
0.023958313436605372,0.6281571264209757,0.986539003381632,0.8286521883882845,0.28319927872126915,0.1645484153042578,0.8934697279053294,0.9945173464556953
0.03935334042187433,0.3429386183107094,0.07681525931593713,0.04510638523645366,0.47562447232082256,0.35788676105721373,0.8066077753239718,0.1572516386282864
0.1478565652835523,0.7408096833675165,0.8530794182085999,0.20735444899994832,0.11781964953877322,0.40331398051205214,0.18089503729322054,0.24820634380855217
0.47760424293745746,0.15305681991338355,0.23724857303407154,0.9265425229237934,0.3731290771591,0.1948964583381972,0.8700837534897288,0.9521013782480847
0.5822085049757738,0.026070931580263523,0.6620588636379314,0.34028711611848084,0.10995228798507345,0.21261962420648484,0.693307221134214,0.0020528695165129562
0.4282677855525348,0.053810054489648595,0.5068348975083745,0.9943537101859503,0.9655686517574802,0.5546336936474214,0.0008258677444893392,0.944782560860955
0.18688280349673064,0.5759534095717653,0.28599756021591927,0.093046526712039,0.12891371453770395,0.8118976341520876,0.13965165215217296,0.10145826248724765
0.5146628273940274,0.9248259999989381,0.18747071648891828,0.47389360282579773,0.41999547874132825,0.6589903600240257,0.6405966915288137,0.13284307842078236
0.8300853914508801,0.6002820846763725,0.8553435675501289,0.2513158715020739,0.9115910850543214,0.607721213253163,0.0962215092295512,0.19095520527028198
0.734745576559426,0.4161420606675844,0.4439865795957005,0.9066287665254917,0.714778890816379,0.7049951396862657,0.7190482936789033,0.6104440465950538
0.6942618366961457,0.08480910571246686,0.09855708898419974,0.38930669535263446,0.903932274516817,0.9235328325865997,0.08922038418267425,0.5305938402245738
0.4009196002402464,0.4651784970031489,0.9531126879915186,0.14108508829291527,0.4334117301190651,0.08289143035425106,0.7047018625776074,0.5016277930027405
0.6217157134276916,0.9475671855828343,0.09928615886825432,0.6404315628767852,0.15884847999210372,0.7818719317943048,0.5770482103420975,0.11880971908276822
0.7773710002270879,0.7366657516922159,0.2573518526281271,0.740155535600356,0.059239367214825034,0.12034555981687867,0.09503145964415177,0.19381488667960234
0.7602982811349306,0.8274948406590577,0.6259327610789173,0.2853519845180665,0.902302339539097,0.535646899268406,0.9388316179840828,0.35351779987064336
0.23808371694224967,0.006472603594309845,0.5306641805418995,0.4147510780450212,0.5048311665431103,0.0979714026780541,0.11392808033668067,0.7848004307442007
0.36008196390786595,0.18902566901533702,0.29297572473207745,0.3547246292997449,0.7342879627855836,0.5045268304174988,0.9907321138380766,0.6136029485307355
0.8192021465120771,0.7057067859071281,0.33799260636116124,0.8088334034123391,0.21897538302012648,0.05352977631944783,0.3021525896912371,0.14329162582598204
0.04932425405840196,0.9068547160384756,0.3794020777961077,0.6435759658633446,0.0033893520112967535,0.7119378007186473,0.38514021417559063,0.8477034199489242
0.22049898871563706,0.49855772064113335,0.5167426070244344,0.47994683722614473,0.14676180767563257,0.699308148135571,0.14985957748239503,0.660323858294493
0.4405817378810356,0.9888652741711207,0.6510814271304202,0.8790602604286182,0.41065632013058584,0.7416148976044384,0.08665194383099295,0.3645681222620072
0.07567495007247721,0.7290975679554356,0.16194902559863056,0.6141271317171391,0.10210376500917251,0.34102608863599226,0.47516063169298717,0.7626447760596908
0.361614011965627,0.9343034186241721,0.3478652950530963,0.7056169760091044,0.6288683427517379,0.20936915674617912,0.07389557898245758,0.9848597747594567
0.21358527366225022,0.3139812697473874,0.7727461579237533,0.3037984589692948,0.9000844286683884,0.2697442286427415,0.6321655068961207,0.43029078567475476
0.727262284505171,0.6574794913874711,0.4206603229450603,0.9371713637286099,0.9944805620370287,0.3444853479581376,0.604897704071003,0.16094647036466564
0.627970979428375,0.06694294647611831,0.0576299498087916,0.6600237959122496,0.4134521242751791,0.7175767727941287,0.14321680070002912,0.010546064958359136
0.8833091389120575,0.02373057913635257,0.355821124242741,0.39534560445463723,0.39050328719915983,0.12129905149597908,0.1160090003750156,0.7546725077180559
0.16167020032556356,0.8806268937714662,0.9147457833070589,0.43580555264480825,0.3357915466260107,0.8376620723613697,0.09134463935997328,0.24182602868516334
0.02740495730958037,0.5507502878983921,0.02642798736915608,0.34956486906279394,0.022136920906098423,0.7108017819735422,0.2920505021042543,0.3642672347689251
0.630043953198651,0.9040213923504242,0.798843835247186,0.8459828812684786,0.5346982723166834,0.9340912805122644,0.5150481270052919,0.12447573896634728
0.006843678570746414,0.017898280679827794,0.40752061585711075,0.14143711923555963,0.3527383066824946,0.58442964536689,0.7004591857994084,0.19044928087055668
0.6067570880103909,0.5675991796024055,0.9847823906806403,0.31254750229138456,0.9306878309686054,0.4766853509295085,0.13190716279844988,0.9460219506177778
0.8966457830609338,0.14945974917665567,0.8271125383570883,0.863577000468225,0.2116771587816163,0.4287921589768297,0.3230184591024626,0.8140140225240544
0.9692563717281821,0.36816802116511105,0.7749336328851906,0.061657145206794994,0.6149813922611123,0.8740404063986349,0.4059069127880328,0.864072199662606
0.7466332083288234,0.18365156569472307,0.0409117512375351,0.7309796514442686,0.8583084230730655,0.33428638284415374,0.22105171048793698,0.1340466283931107
0.06799454776594238,0.66085887961467,0.17413998672392395,0.4677947396973913,0.9255738204264311,0.5508717259207536,0.7828442851785491,0.7795328159068633
0.15065828987887936,0.8244459581932776,0.42260848894164416,0.6710139525753039,0.10852082140444519,0.16058959425931152,0.36815867327805324,0.4591493135431044
0.5306077999418485,0.8770380524954644,0.6462976356168149,0.49526164228934183,0.5209010040696634,0.10504326528186636,0.9505171048793699,0.7391063724803798
0.4696338789812027,0.21147643427554458,0.3264665102756935,0.12404381949593524,0.05238265556021948,0.9099231582276197,0.3872028001166715,0.5216147239836504
0.8976979220387833,0.830380195776216,0.08186966628868941,0.9792471525153499,0.09301959052891823,0.7067628400362508,0.4227134463935997,0.31847815940202573
0.3128909043832227,0.14200571602414042,0.6467353959183759,0.8504781068322388,0.076385126332564,0.20883218758688604,0.051210467102795865,0.7249871643562508
0.11985337968475096,0.14748361673649313,0.6429504938201511,0.2487426234661651,0.665878453496042,0.06472282416064079,0.3929372057169048,0.8866696005280952
0.6199035194393686,0.4928199282497211,0.15503373938033305,0.40799696515901746,0.9986343357756267,0.138119132869092,0.7674203091795492,0.5678672160988978
0.475301262991237,0.45057146968080836,0.6450727027002647,0.9109873711883762,0.95905846380154,0.168226017323092,0.6895812325513563,0.37427653644322645
0.9957513853428498,0.6199982797772418,0.9662343540488583,0.6350372922002729,0.5040354356301716,0.7242864995765796,0.8946664444351848,0.09845188800650784
0.6937617655985042,0.6806873670344793,0.16710133169336827,0.1902837337563718,0.24142778377133467,0.3097545329323398,0.9792841368390349,0.21103131897074806
0.7461323413620611,0.7713919522245294,0.4417579816968438,0.4580201111271755,0.6584457058921234,0.17542177547897436,0.6125005208550356,0.9353300260713595
0.3563806419161982,0.988401238772759,0.8596108019078921,0.9602329717964057,0.5546064037367248,0.4373300747299767,0.7945447726988624,0.42246687737126015
0.5917979320136763,0.17682217515796578,0.3478382335071817,0.24934349014671497,0.7650842615091771,0.9528369163113403,0.5231242968457019,0.8514974362051836
0.1422499326164145,0.5206445313640675,0.439093215352068,0.6774263805674675,0.8722813411581534,0.11148344628079881,0.17499812492187167,0.13408246817760527
0.0011534796459125585,0.3935705081612358,0.380619582052995,0.10186533954273119,0.3332077428146746,0.42545334629417,0.21353389724571853,0.7910040473951978
0.9684774811485134,0.2796699933155541,0.5548901009395663,0.5011257296948844,0.06670660798936118,0.5845076438514909,0.010634609775407255,0.8001348576077028
0.893458592521377,0.589522462976718,0.16079466494887756,0.2155174815064378,0.30432608039243675,0.1441112205330215,0.4611225467727822,0.8309637401398919
0.993760120802321,0.15579324833804709,0.19076055148246862,0.7549082053451932,0.9844433147194034,0.6931319415998285,0.36596691528813696,0.6223836957318984
0.292074947525696,0.33340916825636835,0.04327300377322851,0.4054913643652898,0.8923391198722586,0.12948040274809358,0.5981324221842577,0.4669440499289872
0.8925749125074547,0.7355951253983988,0.27888674106292444,0.605504893813726,0.20371401234643238,0.6314778537363928,0.31134297262385935,0.5956663866162576
0.5774155158399179,0.4808946432581868,0.8862348528302928,0.34180851585929906,0.6757119257749422,0.2883046843661323,0.5275719821659236,0.6058023777613304
0.6493076999806869,0.6290636944332211,0.20788679571663488,0.5412469111075445,0.31874077639351084,0.34750579947916116,0.36072336347347805,0.4969577857347656
0.9143663396175159,0.9445761748086119,0.8704852984172179,0.691458806145553,0.6944181028650027,0.5963689848311519,0.33084378515771484,0.32940179232261807
0.1504256308058653,0.9137573753223427,0.3052285029181367,0.2475262995234186,0.22413211202745015,0.6998140770816045,0.6523546814450603,0.7349222860114821
0.3855365112917911,0.9547708838493912,0.07799906929506789,0.9343036512267363,0.7990337666913779,0.38515890466781133,0.09358389932913869,0.8739798163669461
0.269131897797671,0.7721015441122987,0.36084900028812583,0.880210263545697,0.7390623482632158,0.7247221237660852,0.21456310679611645,0.07632040433944776
0.6731949157758239,0.05527834956306871,0.1660780338248099,0.9941595228083951,0.7034571708913725,0.47298466772645564,0.9469686236926539,0.110996646062958
0.536179679657373,0.5131562530362728,0.6819628959674582,0.8032030305964497,0.6022847214888738,0.5423051576630593,0.8267619484145172,0.8773362538590279
0.6522532115971926,0.12792802885302024,0.23119129700683383,0.14357371095527194,0.2591474561817334,0.04027056453923589,0.4904371015458977,0.49910400538763644
0.5246027021348394,0.962522504920421,0.2552537868919178,0.4843412551348899,0.9975894580379967,0.5788933447660364,0.6651735488978707,0.17768281624025656
0.6910340568314222,0.8421371750225779,0.5242914517882641,0.33165108348332895,0.975512767514438,0.6403450079908652,0.3160148339514146,0.10494055596674068
0.7683599047503836,0.3022781801954576,0.23470558364591187,0.1950453037560137,0.257480374712579,0.028057169174998897,0.2552648027001125,0.12938912337554093
0.4828259402397795,0.903883880716356,0.4917199628779264,0.005177003651624712,0.4421905073733132,0.5894971591572343,0.8560506687778657,0.11656931581017915
0.9291947077886935,0.1322726531834474,0.1935760134946909,0.0626699968563929,0.6377399862345716,0.2715819684482865,0.517557398224926,0.2920600708127463
0.5820631262163534,0.5862877539784133,0.8374383752884575,0.37885718606042357,0.29211974330713086,0.051804789425315634,0.3137905746072753,0.7260706927246905
0.06001622511847843,0.5832356859149328,0.5835774620833252,0.5565391670900146,0.31060410277691247,0.6316495034627083,0.19785241051710484,0.23108659558720568
0.5229358869059368,0.9521265722915649,0.6684758990402702,0.17070343846952762,0.18281168161636052,0.4225835857229876,0.9923396808200342,0.6254025724630434
0.5037432377653693,0.4176307966595822,0.4421689457617639,0.36107206288275406,0.4075004603511617,0.7154233248366277,0.9537747406141923,0.49059580724530416
0.4154606596587738,0.8306501751813269,0.6151070814759473,0.3760738336487994,0.5186225974843335,0.8256436732086349,0.13258469102879283,0.325670287318384
0.868609966828175,0.00453045086295184,0.9145319440324781,0.8396113069049265,0.4590985289458728,0.6808774245855469,0.43844076836534857,0.6307710387869817
0.7052026495013615,0.9445222851141797,0.9653057715910014,0.030819818254409326,0.38276620369756176,0.1220342004783907,0.4721705071044627,0.509944289972195
0.894019414961915,0.01074130451287697,0.21707047622484005,0.8598338530675371,0.303189928418711,0.05688185405050905,0.6311212967206967,0.8806226787488415
0.679014045498246,0.8436259110145756,0.5276951044602203,0.521868496414033,0.6569810728012859,0.5703978771677742,0.9065027709487896,0.03087805805044902
0.4462029614820569,0.4556039176480519,0.1597809182141714,0.18064678722024224,0.28618638729674895,0.35546084900554586,0.04261010875453136,0.1946658731905076
0.09934250599024158,0.45923496809358433,0.13818155962587142,0.22934112912532117,0.6160498845540112,0.8280059130279755,0.8272853035543148,0.6749456568849059
0.9857693295386294,0.8683073910645046,0.02281261789680844,0.5940937325493327,0.4328431234680389,0.5317878313874392,0.09263135963998498,0.8561699439232395
0.7300502140357357,0.5079183340173519,0.7157625015056301,0.7635131998339326,0.5946954279567679,0.022788822551855714,0.7203041793408058,0.7125924333046615
0.3011964035205006,0.6164229772914667,0.9223991599247159,0.039724317591864344,0.02807584889019543,0.49863476121851674,0.9769157048210342,0.4105905729698012
0.14103888510408907,0.17004083405318987,0.4623852471064044,0.07285926322868352,0.8743511967272879,0.8889415658699855,0.8057952414683945,0.49990748334700247
0.14616773100897107,0.36021013264297885,0.13252675776679634,0.208192478953086,0.20480771118709046,0.0034889730305647793,0.402115088128672,0.13203960046141638
0.4237570646648967,0.25143099703367755,0.31360352076018533,0.9780724780511227,0.3531495714090884,0.493651347835038,0.23287886995291468,0.9030917231768385
0.2717399609069088,0.6018114370390506,0.5419907640535648,0.7427691066982707,0.9826379952356972,0.36346391800714406,0.5286670277928247,0.005511825461916475
0.1363108919464412,0.7148037910736367,0.11267658321982515,0.6491824631819936,0.2225430381903078,0.9990451818160595,0.020485020209175364,0.3485969141112067
0.335438407158153,0.05377288918314371,0.8798891856225721,0.7128921053015541,0.8895544596750956,0.34062999429072316,0.8208675361473394,0.8105867389463437
0.9930024533992101,0.4231965667751716,0.9164543750295157,0.14451281384672732,0.03940261012475377,0.8141659574287454,0.2571740489187049,0.21870103285258014
0.3461842320287447,0.6382164475594869,0.9175007548048836,0.7288934635520639,0.79970319953344,0.6300706974019608,0.6668477853243885,0.3115710827949031
0.8561010265650502,0.7942719767748689,0.6860364545554398,0.2530696594160319,0.3842048342443952,0.29331807675899846,0.7755206466936122,0.7000476752482113
0.0894846057688839,0.8001844461068544,0.9796701462862274,0.40583490624224877,0.665264209726968,0.74286048564934,0.018734947289470394,0.9397908290158896
0.7157505682505523,0.20480393442553319,0.2687036405207915,0.49342747353467453,0.6951114155944156,0.24583955021935083,0.9339064127671988,0.5847194161615757
0.9130173414575653,0.27109542617191495,0.5558629900461267,0.8511015225935157,0.5554477717677113,0.5734183286887977,0.6628609525396891,0.31144856074093336
0.25552094409178605,0.042874693983520895,0.8604125665329331,0.4309689074705104,0.053107808139433055,0.09586385178802243,0.6948572857202383,0.05527078207410663
0.43499075730660913,0.03070358703610393,0.46146833825658906,0.6632323974580554,0.3354633308409807,0.3233464321264615,0.3804275178132422,0.6444343315130057
0.5406060384181942,0.8978227501583507,0.7017982131951037,0.11261461896696034,0.9761323179251455,0.04871031893421168,0.3142972623859327,0.24627016196248658
0.8049542322197533,0.2702607995744041,0.537932062784909,0.5456625516805034,0.5287771215820585,0.44235726277318044,0.2724071836326514,0.2284136144506011
0.2836039818923858,0.9773918131200965,0.9659151869926292,0.2718424323295455,0.8671309801207898,0.5763326598226092,0.6360523355139798,0.7593233448687431
0.023735735372456157,0.8899014960097733,0.673527387611012,0.056299748909354075,0.581515587463802,0.5744837773764069,0.5641268386182757,0.9574606762550593
0.5574277934475564,0.5863413782063704,0.7395103345921374,0.818973327090333,0.6284655686517575,0.4420235141553985,0.6638909954581441,0.6187447073806619
0.9985000519967826,0.8117869238647458,0.8317944511096029,0.5380998552879583,0.43243451206226174,0.6633794992391169,0.39823159298304095,0.8698082321484535
0.7057862868566991,0.7529651277929064,0.9867448833780026,0.29101843586311915,0.1267812405972943,0.981640377109408,0.5464186007750322,0.35130156761550413
0.6799542322197533,0.6458650676382032,0.36953575652674076,0.8512606925751183,0.22853158327367779,0.6203442333120386,0.21669152881370052,0.8506056090096218
0.5423564199047929,0.3122480391318821,0.6654954146598231,0.09052580477005906,0.767349666822505,0.015113665546742816,0.7458644110171258,0.2843303461289699
0.6886183287597388,0.24555595847467204,0.6526655888035242,0.4985408091936581,0.6280166267695659,0.8998093547243735,0.43437226551106295,0.2584698579077567
0.5996146932295945,0.5393962867611337,0.3497993996581755,0.2057264053714563,0.761762569178707,0.13936047609850516,0.6269502895953998,0.7877292912724291
0.2071947099110113,0.9213786523541301,0.2944917019218473,0.8305327817209194,0.8877334855985706,0.7453439680110705,0.7494987291137131,0.37063671460862957
0.3907847375648103,0.14860149606286666,0.41734156924067956,0.17104061354722244,0.8495782015897637,0.6481337138102949,0.20297262385932746,0.29090986377547956
0.08219232230364854,0.25412176522463503,0.5051703471253475,0.02423469083220703,0.7190159788286226,0.8977272727272728,0.4450235426476103,0.26902009028291757
0.7456503099644937,0.6673710377137602,0.5344384702691775,0.837503896348508,0.040771458334107225,0.8152706706596231,0.8196783199299971,0.8347385862788635
0.34927883646056845,0.6419149264896784,0.03283653287473737,0.0342947642360969,0.7823369494558305,0.8388906811443174,0.7361831742989291,0.5909563721469865
0.5756001383751111,0.9763264961557799,0.07616657814180566,0.14339040019312627,0.17662281081132714,0.4355583948654712,0.02261260885870242,0.09942289612130178
0.31387300687843156,0.6476593555429665,0.5027186241273315,0.8270071666284217,0.6406092873657884,0.4861053924013558,0.42908954539772487,0.48037230034739586
0.566447643484591,0.1651976636826465,0.1303164662078231,0.06466094804293876,0.09682843256134077,0.7027567954189952,0.10175090628776196,0.12547758596547376
