population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop
0.1,0.38541666666666663,0.34,0.7346938775510204,0.0202020202020202,0.0,0.46808510638297873,0.5000000000000001,0.38144329896907225,0.45744680851063835,0.11,1.0,0.10638297872340426,0.3913043478260869,0.11392405063291138,0.3111111111111111,0.5376344086021505,0.6947368421052631,0.6373626373626373,0.14736842105263157,0.15625,0.17346938775510204,0.21,0.09,0.3043478260869565,0.11,0.130952380952381,0.13,0.5312500000000001,0.309278350515464,0.5263157894736843,0.09677419354838712,0.553191489361702,0.34831460674157305,0.5434782608695654,0.46666666666666673,0.64,0.2222222222222222,0.6190476190476191,0.44,0.6805555555555556,0.670886075949367,0.44,0.42391304347826086,0.43956043956043955,0.3829787234042553,0.3734939759036145,0.5116279069767442,0.4534883720930233,0.07,0.39795918367346933,0.0,0.3402061855670103,0.32967032967032966,0.3214285714285714,0.34210526315789475,0.0202020202020202,0.010101010101010102,0.010101010101010102,0.010101010101010102,0.9897959183673469,0.0,0.21649484536082475,0.19587628865979384,0.3608247422680413,0.32608695652173914,0.3763440860215054,0.49438202247191015,0.0816326530612245,0.4819277108433735,0.0,0.11111111111111112,0.7340425531914893,0.5476190476190477,0.6363636363636365,0.6206896551724137,0.16666666666666666,0.5252525252525254,0.3163265306122449,0.050505050505050504,0.04040404040404041,0.030612244897959183,0.12244897959183673,0.08602150537634409,0.08695652173913043,0.11111111111111112,0.4133333333333334,0.13095238095238096,0.35555555555555557,0.0,0.02,0.0202020202020202,0.912087912087912,0.5205479452054795,0.8072289156626504,0.8555555555555556,0.01,0.12,0.98,0.16,0.05,0.29,0.75,0.12,0.7,0.91,0.1,0.05,0.0,0.1,0.02,0.57,0.14,0.05,0.29292929292929293,0.06,0.03,0.01,0.84,0.0,0.61,0.1
0.13,1.0,1.0,0.0,0.11111111111111112,0.8080808080808083,0.5851063829787234,0.6458333333333335,0.43298969072164956,0.10638297872340426,0.14,1.0,0.17021276595744683,0.5543478260869565,0.18987341772151894,0.0,0.29032258064516137,1.0,0.34065934065934067,0.12631578947368421,0.05208333333333333,0.0,0.26,0.13,0.043478260869565216,0.16,0.023809523809523808,0.22,0.7187500000000001,0.8762886597938145,0.8631578947368421,0.010752688172043015,1.0,0.2921348314606742,0.7065217391304348,0.2222222222222222,0.89,0.03333333333333334,0.40476190476190477,0.73,0.6944444444444444,0.5696202531645569,1.0,0.2717391304347826,0.21978021978021978,0.2872340425531915,0.43373493975903615,0.17441860465116282,0.0930232558139535,0.22,1.0,0.16,0.3917525773195876,0.4945054945054945,0.619047619047619,0.8289473684210527,0.7777777777777779,0.8181818181818182,0.8484848484848485,0.9393939393939394,0.2755102040816327,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,0.4606741573033708,1.0,0.6506024096385542,0.0,0.04040404040404041,0.925531914893617,0.5595238095238095,0.8080808080808083,0.4597701149425288,0.3666666666666667,0.47474747474747475,0.7244897959183674,0.24242424242424243,0.23232323232323232,0.2142857142857143,0.4183673469387755,0.3870967741935484,0.4456521739130434,0.3777777777777778,0.9733333333333334,0.8809523809523809,0.3666666666666667,0.02,0.19,0.7979797979797981,0.5054945054945055,0.6027397260273972,0.963855421686747,0.8777777777777779,0.01,0.11,0.98,0.12,0.09,0.36,1.0,0.11,0.57,0.0,1.0,0.33,0.59,1.0,0.04,0.5,0.25,0.03,0.7373737373737375,0.36,0.05,0.05,0.61,0.5,0.98,0.22
0.16,0.38541666666666663,1.0,0.19387755102040816,0.010101010101010102,0.0,0.4361702127659574,0.5000000000000001,0.3402061855670103,0.44680851063829785,0.17,1.0,0.10638297872340426,0.41304347826086957,0.20253164556962022,0.2666666666666667,0.5376344086021505,0.7473684210526315,0.48351648351648346,0.13684210526315788,0.1875,0.35714285714285715,0.19,0.22,0.15217391304347824,0.16,0.2976190476190476,0.23,0.6354166666666667,0.5257731958762888,0.6105263157894736,0.1720430107526882,0.5212765957446809,0.3820224719101124,0.28260869565217395,0.4000000000000001,0.48,0.23333333333333334,0.7261904761904762,0.52,0.8194444444444444,0.7974683544303797,0.49,0.17391304347826086,0.1648351648351648,0.13829787234042554,0.16867469879518077,0.5813953488372094,0.5697674418604652,0.21,0.846938775510204,0.01,0.6701030927835053,0.6813186813186815,0.6547619047619048,0.6710526315789473,0.030303030303030304,0.0202020202020202,0.0202020202020202,0.010101010101010102,0.9795918367346939,0.0,0.2989690721649485,0.2474226804123712,0.38144329896907225,0.34782608695652173,0.4086021505376345,0.39325842696629215,0.19387755102040816,0.4819277108433735,0.0,0.22222222222222224,0.648936170212766,0.4523809523809524,0.9696969696969697,0.5632183908045977,0.48888888888888893,0.5555555555555557,0.35714285714285715,0.060606060606060615,0.060606060606060615,0.06122448979591837,0.061224489795918366,0.07526881720430109,0.10869565217391303,0.08888888888888889,0.4133333333333334,0.2619047619047619,0.32222222222222224,0.08,0.11,0.010101010101010102,0.9450549450549449,0.5205479452054795,0.8072289156626504,0.8777777777777779,0.04,0.22,0.95,0.26,0.05,0.17,0.25,0.22,0.51,0.5,0.75,0.04,0.0,0.55,0.07,0.5,0.11,0.14,0.18181818181818182,0.15,0.24,0.03,0.71,1.0,0.71,0.12
0.13,0.4791666666666667,0.07,0.5918367346938775,0.5353535353535355,0.595959595959596,0.3723404255319149,0.5000000000000001,0.31958762886597947,0.4042553191489362,0.14,1.0,0.3829787234042553,0.6521739130434782,0.16455696202531644,0.43333333333333335,0.3870967741935484,0.28421052631578947,0.4065934065934066,0.3789473684210526,0.37500000000000006,0.42857142857142855,0.31,0.28,0.2608695652173913,0.35,0.3214285714285714,0.06,0.16666666666666669,0.288659793814433,0.3684210526315789,0.19354838709677422,0.2765957446808511,0.5842696629213484,0.5217391304347827,0.18888888888888894,0.42,0.2888888888888889,0.5,0.47,0.5694444444444444,0.5443037974683543,0.53,0.6304347826086956,0.6043956043956044,0.6702127659574468,0.6987951807228916,0.5348837209302326,0.4883720930232558,0.05,0.2755102040816326,0.16,0.26804123711340205,0.34065934065934067,0.44047619047619047,0.5526315789473685,0.5252525252525254,0.5656565656565656,0.6060606060606061,0.6363636363636365,0.34693877551020413,0.5,0.3917525773195876,0.3505154639175258,0.5051546391752578,0.5434782608695652,0.4408602150537635,0.48314606741573035,0.5408163265306123,0.602409638554217,0.0,0.060606060606060615,0.925531914893617,0.4880952380952381,0.22222222222222224,0.16091954022988503,0.4444444444444445,0.12121212121212123,0.22448979591836735,0.5858585858585859,0.6161616161616162,0.6224489795918368,0.653061224489796,0.5483870967741935,0.6086956521739131,0.5111111111111112,0.36000000000000004,0.6309523809523809,0.07777777777777779,0.0,0.01,0.7676767676767678,0.49450549450549447,0.4794520547945205,0.8795180722891565,0.8444444444444444,0.01,0.08,0.98,0.1,0.01,0.06,0.18,0.08,0.69,0.76,0.0,0.33,0.18,0.23,0.02,0.5,0.92,0.03,0.6060606060606061,0.1,0.03,0.03,0.76,0.5,0.59,0.15
0.09,0.20833333333333331,0.02,0.9693877551020408,0.09090909090909093,0.0,0.2765957446808511,0.5520833333333334,0.3608247422680413,0.4255319148936171,0.1,1.0,0.2021276595744681,0.5217391304347826,0.18987341772151894,0.5111111111111112,0.4408602150537635,0.43157894736842106,0.34065934065934067,0.27368421052631575,0.30208333333333337,0.3163265306122449,0.23,0.11,0.11956521739130435,0.16,0.40476190476190477,0.08,0.34375,0.20618556701030932,0.23157894736842105,0.4408602150537635,0.3829787234042553,0.5955056179775282,0.1630434782608696,0.5222222222222221,0.28,0.45555555555555555,0.5595238095238095,0.66,0.5972222222222221,0.5949367088607594,0.34,0.4456521739130434,0.5164835164835164,0.5106382978723404,0.4698795180722892,0.5,0.4883720930232558,0.05,0.3877551020408163,0.02,0.43298969072164956,0.5274725274725275,0.6428571428571428,0.618421052631579,0.15151515151515152,0.16161616161616163,0.16161616161616163,0.13131313131313133,0.9183673469387755,0.030612244897959183,0.12371134020618557,0.08247422680412372,0.21649484536082475,0.33695652173913043,0.12903225806451615,0.35955056179775285,0.04081632653061224,0.5903614457831327,0.0,0.15151515151515152,0.6382978723404255,0.32142857142857145,0.21212121212121213,0.6206896551724137,0.0,0.26262626262626265,0.23469387755102042,0.25252525252525254,0.25252525252525254,0.23469387755102042,0.3775510204081633,0.3548387096774194,0.41304347826086957,0.32222222222222224,0.4533333333333333,0.5952380952380952,0.6333333333333334,0.11,0.0,0.1414141414141414,0.7142857142857142,0.38356164383561636,0.6144578313253011,0.6111111111111112,0.02,0.22,0.98,0.21,0.04,0.25,0.38,0.22,0.94,0.99,0.02,0.0,0.0,0.01,0.03,0.71,0.09,0.06,0.23232323232323232,0.21,0.02,0.01,0.35,1.0,0.5,0.11
0.19,0.5520833333333334,0.08,0.846938775510204,0.24242424242424243,0.10101010101010102,0.4042553191489362,0.4583333333333333,0.23711340206185572,0.0,0.2,1.0,0.6808510638297872,1.0,0.43037974683544294,0.688888888888889,0.010752688172043015,0.0,0.043956043956043966,0.6526315789473685,0.5520833333333334,0.5714285714285714,0.35,0.31,0.3804347826086956,0.31,0.2619047619047619,0.04,0.031250000000000014,0.05154639175257733,0.04210526315789473,0.7419354838709679,0.06382978723404255,0.9213483146067416,0.40217391304347827,0.20000000000000007,0.11,0.6888888888888889,0.16666666666666669,0.29,0.3055555555555555,0.24050632911392403,0.58,0.9239130434782608,0.956043956043956,0.925531914893617,0.9397590361445785,0.4651162790697675,0.4534883720930233,0.02,0.06122448979591837,0.06,0.3917525773195876,0.4945054945054945,0.6785714285714286,0.8026315789473685,0.20202020202020202,0.22222222222222224,0.25252525252525254,0.25252525252525254,0.836734693877551,0.12244897959183676,0.15463917525773196,0.18556701030927836,0.6082474226804124,0.6630434782608694,0.3978494623655915,0.7752808988764045,0.10204081632653061,0.07228915662650606,0.5,0.15151515151515152,0.7978723404255319,0.7738095238095238,0.050505050505050504,0.471264367816092,0.9777777777777779,0.10101010101010102,0.06122448979591837,0.24242424242424243,0.25252525252525254,0.2653061224489796,0.4897959183673469,0.4193548387096775,0.5108695652173914,0.4333333333333334,0.08000000000000002,0.5476190476190477,0.1777777777777778,0.0,0.0,0.21212121212121213,0.3846153846153845,0.26027397260273977,0.14457831325301201,0.3888888888888889,0.02,0.08,0.96,0.12,0.03,0.07,0.22,0.08,0.85,0.92,0.06,0.06,0.0,0.08,0.01,0.64,0.07,0.19,0.15151515151515152,0.07,0.06,0.03,0.99,0.0,0.24,0.08
0.16,0.11458333333333333,0.43,0.5408163265306123,0.25252525252525254,0.1717171717171717,0.10638297872340426,0.5625,0.27835051546391754,0.2553191489361702,0.18,1.0,0.45744680851063835,0.8369565217391304,0.22784810126582278,0.6222222222222222,0.12903225806451615,0.08421052631578949,0.34065934065934067,0.5157894736842106,0.6875,0.846938775510204,0.36,0.39,0.32608695652173914,0.33,0.33333333333333337,0.07,0.14583333333333331,0.17525773195876293,0.16842105263157894,0.7849462365591399,0.1170212765957447,0.9213483146067416,0.021739130434782615,0.5,0.13,0.8222222222222222,0.6428571428571428,0.71,0.6805555555555556,0.670886075949367,0.28,0.47826086956521735,0.48351648351648346,0.6276595744680851,0.3855421686746988,0.7558139534883721,0.7906976744186047,0.1,0.5816326530612245,0.12,0.6288659793814434,0.7362637362637363,0.8809523809523809,0.9736842105263159,0.7272727272727273,0.7171717171717172,0.7070707070707071,0.6565656565656567,0.6938775510204083,0.30612244897959184,0.20618556701030932,0.10309278350515466,0.11340206185567014,0.06521739130434784,0.16129032258064518,0.24719101123595508,0.2142857142857143,0.7710843373493977,0.0,0.25252525252525254,0.6914893617021277,0.2976190476190476,0.030303030303030304,0.04597701149425286,0.5555555555555556,0.12121212121212123,0.1836734693877551,0.5151515151515152,0.6060606060606061,0.6938775510204082,0.7244897959183674,0.6344086021505377,0.7717391304347827,0.5888888888888889,0.25333333333333335,0.5119047619047619,0.1777777777777778,0.22,0.0,0.47474747474747475,0.1648351648351648,0.1917808219178082,0.10843373493975902,0.03333333333333333,0.04,0.21,0.95,0.25,0.04,0.13,0.19,0.21,0.65,0.75,0.31,0.04,0.22,0.26,0.1,0.57,0.57,0.04,0.6060606060606061,1.0,0.13,0.07,0.71,0.0,1.0,0.27
0.12,0.36458333333333337,0.02,0.9897959183673469,0.04040404040404041,0.010101010101010102,0.2872340425531915,0.37500000000000006,0.21649484536082475,0.5319148936170214,0.14,1.0,0.3617021276595745,0.5869565217391305,0.1392405063291139,0.588888888888889,0.5698924731182796,0.19999999999999996,0.6263736263736264,0.3894736842105263,0.3541666666666667,0.35714285714285715,0.35,0.19,0.3804347826086956,0.32,0.4761904761904763,0.04,0.07291666666666667,0.17525773195876293,0.3368421052631579,0.27956989247311836,0.2765957446808511,0.6067415730337079,0.4456521739130435,0.35555555555555557,0.34,0.3666666666666667,0.2619047619047619,0.38,0.27777777777777773,0.2784810126582278,0.46,0.8260869565217391,0.8351648351648351,0.9042553191489361,0.7228915662650602,0.627906976744186,0.6744186046511629,0.02,0.0816326530612245,0.02,0.08247422680412372,0.09890109890109894,0.11904761904761904,0.14473684210526316,0.0202020202020202,0.030303030303030304,0.0202020202020202,0.030303030303030304,0.9183673469387755,0.020408163265306124,0.14432989690721654,0.13402061855670105,0.3917525773195876,0.4456521739130434,0.10752688172043012,0.8651685393258428,0.030612244897959183,0.37349397590361444,0.5,0.08080808080808081,0.8723404255319148,0.8452380952380952,0.16161616161616163,0.471264367816092,0.4444444444444445,0.050505050505050504,0.15306122448979595,0.2828282828282828,0.26262626262626265,0.2448979591836735,0.34693877551020413,0.4301075268817204,0.5108695652173914,0.41111111111111115,0.4000000000000001,0.5476190476190477,0.5111111111111112,0.0,0.0,0.11111111111111112,0.868131868131868,0.8630136986301371,0.7469879518072289,0.9000000000000001,0.02,0.18,0.96,0.24,0.04,0.19,0.33,0.18,0.97,0.99,0.02,0.0,0.0,0.01,0.02,0.79,0.15,0.1,0.19191919191919193,0.1,0.05,0.03,0.97,0.0,0.37,0.18
0.1,0.43750000000000006,1.0,0.0,0.030303030303030304,0.060606060606060615,0.3829787234042553,0.4895833333333333,0.309278350515464,0.30851063829787234,0.12,1.0,0.2021276595744681,0.6086956521739131,0.20253164556962022,0.17777777777777778,0.3978494623655915,0.7052631578947368,0.26373626373626374,0.2526315789473684,0.21875,0.3163265306122449,0.32,0.23,0.41304347826086957,0.26,0.22619047619047616,0.12,0.44791666666666663,0.31958762886597947,0.5052631578947369,0.16129032258064518,0.797872340425532,0.5168539325842697,0.30434782608695654,0.5888888888888889,0.47,0.2222222222222222,0.8095238095238095,0.78,0.8888888888888888,0.8734177215189872,0.69,0.0,0.0,0.0,0.024096385542168676,0.6395348837209303,0.6511627906976745,0.22,1.0,0.06,0.3505154639175258,0.46153846153846156,0.6428571428571428,0.7894736842105264,0.32323232323232326,0.37373737373737376,0.41414141414141414,0.43434343434343436,0.836734693877551,0.11224489795918369,0.6907216494845361,0.5154639175257733,0.4536082474226804,0.8043478260869563,0.3548387096774194,0.1460674157303371,0.47959183673469385,0.783132530120482,0.0,0.08080808080808081,0.8085106382978723,0.09523809523809523,0.5555555555555557,0.471264367816092,0.23333333333333334,0.5454545454545456,0.5714285714285714,0.24242424242424243,0.26262626262626265,0.25510204081632654,0.4183673469387755,0.3870967741935484,0.43478260869565216,0.35555555555555557,0.4666666666666666,0.6309523809523809,0.7333333333333333,0.2,0.05,0.37373737373737376,0.5824175824175823,0.6301369863013697,0.891566265060241,0.8444444444444444,0.04,0.33,0.95,0.36,0.09,0.48,0.51,0.33,0.22,0.1,1.0,0.05,0.0,1.0,0.07,0.57,0.28,0.01,1.0,1.0,0.05,0.03,0.61,0.5,0.8,0.23
0.09,0.26041666666666663,0.17,0.846938775510204,0.050505050505050504,0.04040404040404041,0.35106382978723405,0.5208333333333335,0.3608247422680413,0.5212765957446809,0.1,1.0,0.1595744680851064,0.42391304347826086,0.15189873417721517,0.5222222222222223,0.5806451612903226,0.4842105263157895,0.6153846153846153,0.19999999999999996,0.21875,0.2448979591836735,0.21,0.13,0.15217391304347824,0.16,0.1428571428571429,0.09,0.36458333333333337,0.26804123711340205,0.39999999999999997,0.21505376344086027,0.41489361702127664,0.44943820224719105,0.21739130434782614,0.5222222222222221,0.32,0.2888888888888889,0.5595238095238095,0.61,0.5694444444444444,0.5822784810126581,0.37,0.3804347826086956,0.42857142857142855,0.46808510638297873,0.3975903614457832,0.558139534883721,0.5697674418604652,0.06,0.4387755102040816,0.02,0.17525773195876293,0.2087912087912088,0.3214285714285714,0.34210526315789475,0.07070707070707072,0.07070707070707072,0.09090909090909093,0.08080808080808081,0.836734693877551,0.07142857142857142,0.17525773195876293,0.12371134020618557,0.2474226804123712,0.28260869565217395,0.20430107526881722,0.39325842696629215,0.04081632653061224,0.3975903614457832,0.5,0.12121212121212123,0.7127659574468086,0.39285714285714285,0.40404040404040403,0.6666666666666666,0.0,0.393939393939394,0.23469387755102042,0.1717171717171717,0.16161616161616163,0.1326530612244898,0.2653061224489796,0.21505376344086027,0.2173913043478261,0.21111111111111108,0.4533333333333333,0.5,0.488888888888889,0.18,0.02,0.15151515151515152,0.9230769230769229,0.5205479452054795,0.6385542168674698,0.888888888888889,0.02,0.21,0.97,0.27,0.12,0.72,1.0,0.21,0.78,0.97,0.03,0.0,0.0,0.02,0.03,0.57,0.5,0.03,0.5050505050505052,0.28,0.02,0.02,0.86,0.0,0.49,0.19
0.06,0.36458333333333337,0.78,0.3877551020408163,0.0202020202020202,0.0,0.46808510638297873,0.5104166666666667,0.38144329896907225,0.45744680851063835,0.08,1.0,0.10638297872340426,0.5,0.3164556962025316,0.3111111111111111,0.5376344086021505,0.5473684210526315,0.3846153846153846,0.14736842105263157,0.17708333333333331,0.29591836734693877,0.16,0.2,0.2065217391304348,0.14,0.2142857142857143,0.09,0.5312500000000001,0.44329896907216504,0.5473684210526315,0.20430107526881722,0.39361702127659576,0.4606741573033708,0.4673913043478261,0.4222222222222222,0.52,0.2888888888888889,0.5119047619047619,0.46,0.625,0.5949367088607594,0.41,0.30434782608695654,0.3076923076923077,0.32978723404255317,0.30120481927710846,0.7209302325581396,0.7209302325581396,0.08,0.6938775510204082,0.0,1.0,0.9340659340659342,0.8452380952380952,0.8421052631578947,0.04040404040404041,0.030303030303030304,0.0202020202020202,0.010101010101010102,1.0,0.010204081632653059,0.16494845360824745,0.14432989690721654,0.3402061855670103,0.33695652173913043,0.31182795698924737,0.5168539325842697,0.09183673469387754,0.42168674698795194,0.5,0.07070707070707072,0.7553191489361701,0.5476190476190477,0.09090909090909093,0.3103448275862069,0.6000000000000001,0.41414141414141414,0.11224489795918369,0.060606060606060615,0.060606060606060615,0.06122448979591837,0.07142857142857144,0.08602150537634409,0.08695652173913043,0.08888888888888889,0.21333333333333332,0.39285714285714285,0.3666666666666667,0.01,0.0,0.0,0.8901098901098901,0.4520547945205479,0.6987951807228916,0.8333333333333334,0.02,0.24,0.97,0.29,0.01,0.12,0.15,0.24,0.53,0.7,0.49,0.0,0.0,0.34,0.0,0.36,0.19,0.12,0.09090909090909093,0.09,0.07,0.02,0.78,1.0,0.0,0.17
0.08,0.4583333333333333,1.0,0.17346938775510207,0.0202020202020202,0.0,0.4893617021276596,0.4895833333333333,0.3505154639175258,0.44680851063829785,0.09,1.0,0.06382978723404255,0.3804347826086956,0.2531645569620253,0.22222222222222227,0.5913978494623656,0.6421052631578947,0.35164835164835156,0.11578947368421053,0.11458333333333333,0.2755102040816326,0.15,0.13,0.2173913043478261,0.73,0.2619047619047619,0.14,0.7291666666666667,0.48453608247422686,0.5789473684210527,0.19354838709677422,0.7446808510638298,0.30337078651685395,0.39130434782608703,0.4777777777777778,0.53,0.2555555555555556,0.5,0.44,0.5416666666666665,0.5443037974683543,0.58,0.33695652173913043,0.2857142857142857,0.3404255319148936,0.33734939759036153,0.627906976744186,0.6046511627906976,0.1,0.6836734693877551,0.0,0.597938144329897,0.5604395604395606,0.5238095238095238,0.5394736842105263,0.0202020202020202,0.010101010101010102,0.010101010101010102,0.010101010101010102,0.9795918367346939,0.010204081632653059,0.4020618556701031,0.3608247422680413,0.4639175257731959,0.40217391304347827,0.5053763440860216,0.5730337078651686,0.23469387755102042,0.40963855421686757,0.5,0.11111111111111112,0.6276595744680851,0.6428571428571429,0.30303030303030304,0.5057471264367815,0.5777777777777778,0.696969696969697,0.4081632653061224,0.030303030303030304,0.030303030303030304,0.04081632653061224,0.0816326530612245,0.05376344086021506,0.05434782608695651,0.07777777777777779,0.5333333333333334,0.16666666666666669,0.7555555555555555,0.02,0.0,0.010101010101010102,0.9230769230769229,0.6301369863013697,0.8313253012048192,0.8555555555555556,0.01,0.17,0.98,0.19,0.02,0.13,0.23,0.17,0.22,0.71,0.46,0.0,0.0,0.32,0.04,0.43,0.19,0.12,0.10101010101010102,0.05,0.03,0.0,0.54,1.0,1.0,0.08
0.14,0.2916666666666667,0.26,0.6326530612244898,0.5151515151515152,0.11111111111111112,0.4893617021276596,0.7604166666666667,0.6082474226804124,0.26595744680851063,0.15,1.0,0.30851063829787234,0.6739130434782609,0.29113924050632906,0.6666666666666667,0.22580645161290328,0.2631578947368421,0.18681318681318682,0.34736842105263155,0.4895833333333333,0.5816326530612245,0.27,0.22,0.19565217391304346,0.25,0.25,0.08,0.23958333333333337,0.21649484536082475,0.21052631578947367,0.881720430107527,0.2553191489361702,0.6404494382022472,0.1630434782608696,1.0,0.15,0.7999999999999999,0.23809523809523808,1.0,0.3333333333333333,0.291139240506329,0.33,0.4456521739130434,0.49450549450549447,0.6382978723404255,0.3734939759036145,0.5813953488372094,0.627906976744186,0.06,0.4387755102040816,0.14,0.5876288659793815,0.6263736263736264,0.7380952380952381,0.8026315789473685,0.9393939393939394,0.8585858585858587,0.8383838383838385,0.7676767676767678,0.5612244897959184,0.25510204081632654,0.18556701030927836,0.09278350515463918,0.13402061855670105,0.17391304347826086,0.15053763440860216,0.12359550561797754,0.17346938775510204,0.783132530120482,0.0,0.13131313131313133,0.8085106382978723,0.14285714285714285,0.27272727272727276,0.4942528735632184,0.0,0.08080808080808081,0.22448979591836735,0.595959595959596,0.7070707070707071,0.9795918367346939,0.33673469387755106,0.3978494623655915,0.5869565217391304,0.3666666666666667,0.15999999999999998,0.45238095238095244,0.45555555555555555,0.15,0.08,0.6565656565656567,0.39560439560439553,0.32876712328767127,0.2891566265060241,0.14444444444444446,0.05,0.28,0.95,0.32,0.05,0.21,0.24,0.28,0.77,0.72,0.43,0.02,0.0,0.31,0.04,0.57,0.35,0.02,1.0,1.0,0.03,0.06,0.65,0.5,0.42,0.28
0.04,0.19791666666666669,0.48,0.5,0.21212121212121213,0.27272727272727276,0.1595744680851064,0.46875000000000006,0.23711340206185572,0.4255319148936171,0.06,1.0,0.41489361702127664,0.7065217391304348,0.1392405063291139,0.5111111111111112,0.3870967741935484,0.23157894736842105,0.21978021978021972,0.45263157894736833,0.5000000000000001,0.6020408163265306,0.36,0.25,0.3152173913043478,0.33,0.3214285714285714,0.02,0.13541666666666669,0.32989690721649484,0.4105263157894737,0.3655913978494624,0.30851063829787234,0.6741573033707865,0.4239130434782609,0.32222222222222224,0.38,0.3888888888888889,0.5833333333333334,0.66,0.5555555555555556,0.5696202531645569,0.35,0.46739130434782605,0.45054945054945045,0.4574468085106383,0.32530120481927716,0.558139534883721,0.5697674418604652,0.04,0.5612244897959183,0.06,0.3402061855670103,0.4065934065934066,0.5714285714285714,0.6710526315789473,0.595959595959596,0.6060606060606061,0.696969696969697,0.6868686868686869,0.5306122448979592,0.39795918367346933,0.23711340206185572,0.15463917525773196,0.18556701030927836,0.2934782608695652,0.15053763440860216,0.22471910112359553,0.2755102040816326,0.8674698795180723,0.0,0.050505050505050504,0.7659574468085106,0.20238095238095238,0.12121212121212123,0.4137931034482758,0.5333333333333333,0.15151515151515152,0.5306122448979592,0.494949494949495,0.47474747474747475,0.4489795918367347,0.6122448979591837,0.6021505376344086,0.7173913043478259,0.5777777777777777,0.25333333333333335,0.7142857142857143,1.0,0.05,0.0,0.696969696969697,0.41758241758241754,0.547945205479452,0.6867469879518071,0.6222222222222223,0.01,0.28,0.98,0.37,0.01,0.19,0.21,0.28,0.45,0.87,0.14,0.07,0.0,0.15,0.05,0.64,0.06,0.01,0.7474747474747475,0.8,0.02,0.01,0.96,0.5,1.0,0.19
