Input1,Input2,Input3,Input4,Input5
0.8022397350175375,0.14555010810424607,0.5431144575342256,0.0715037359544914,0.019906814221791937
0.5352898554194311,0.34474468141927433,0.889016773234395,0.768161195070559,0.8848289818151471
0.16250456805698327,0.686159126897399,0.30040162165477713,0.18527265010478017,0.5269025846755502
0.819762260747867,0.9777768959964709,0.8966426147596753,0.5421026146874421,0.38836437394041895
0.17607846502553345,0.7964430393891514,0.8766632129660268,0.6369787189216972,0.48453556954325544
0.5198196445139681,0.6387583913528554,0.0020654656257928874,0.8928909423508398,0.9589787402090065
0.27423200481340176,0.323055392158051,0.9815018383479,0.6172490233442668,0.8613807070644125
0.6717592405150731,0.6098686444874866,0.4135132532882471,0.2854194178494834,0.34811995989949207
0.6039852652550445,0.9955060661894444,0.9308090229146156,0.5559868609692704,0.6459512937890673
0.8897828348722159,0.6230611012145605,0.9148666578285903,0.23514692571534923,0.9839910616807842
0.9470334221556997,0.04142714430951411,0.44507005617707207,0.7114915067218005,0.7391352643875264
0.965374010140901,0.8958472358167167,0.6535579466705032,0.009442074287649984,0.9593629333176019
0.03470591818113364,0.44920511515495537,0.29865249285231604,0.03433152618336764,0.21906604555092127
0.035270946691290404,0.9903290945870686,0.11101490922562547,0.18069796710287092,0.6319243343427589
0.2485049949122197,0.035147767431696814,0.8056646579874834,0.4705837336456412,0.5157431446405767
0.12005290954670463,0.3906749689859505,0.7523533581464527,0.7343841768274827,0.4031505644516215
0.815264178727648,0.8680086204702303,0.38209497202003684,0.21786752393184738,0.40670446105439045
0.20240584820176405,0.971759800756359,0.8311762998692758,0.6214826926992926,0.4094109780995585
0.09203801214292173,0.6672418530511506,0.6040359119161907,0.42845410568250936,0.06316285499585961
0.6940721155806822,0.41738313551670464,0.9268928256655811,0.15597432559245947,0.9991240580086944
0.7857854119674661,0.7892017140527978,0.7938150954261833,0.28124438341950314,0.3751490602321743
0.7486809871445116,0.9307133492571352,0.9087373197544264,0.13472140090012116,0.42644148808748233
0.8315127936837171,0.20710521181652658,0.7842823668400187,0.8098084298866925,0.6026459371011511
0.2203972368802408,0.4011343160829687,0.42348018041374136,0.014519720495342187,0.7902768899594332
0.5196787822258702,0.2572279916484356,0.8024600751124301,0.0481945929602522,0.26862204918992166
0.19456060532895322,0.03819758397766953,0.7433473164038901,0.4266931475325937,0.7820920867195402
0.18760615028032596,0.8408405098642183,0.6934043973155164,0.7186844614897764,0.32905405147067257
0.7088092030332679,0.9344964688645584,0.04344212640588413,0.6056638101224678,0.1656819431430912
0.4504792788476584,0.6636654122346548,0.49660676165715606,0.04686880338550084,0.25756319272059
0.44001309927542365,0.02846180824333594,0.17355909409798798,0.44903833283943684,0.07286986970417679
0.13239851784855097,0.4559220362927052,0.23358376218635896,0.012095535815190834,0.9999747755386261
0.44500665697294867,0.9974445421457289,0.9594354857093795,0.24848506120421096,0.8818258706647921
0.6672837532256918,0.7217817195894511,0.9820524573077049,0.01582576761717681,0.6074049638240867
0.46890703396144084,0.37233399039291537,0.7125081514827035,0.03734707278361392,0.8135983397776383
0.709202570276671,0.7919210150156011,0.4866849013086162,0.7599984593521334,0.777195078129271
0.1922457535724154,0.3381213334615566,0.8724990918536134,0.8064042467761503,0.19427502714066766
0.9200384173117834,0.31939744398727776,0.07269361867258746,0.426891968083751,0.7332422609036443
0.2611759018403491,0.2904695447007374,0.10902583927369441,0.677516141274091,0.3109614617432238
0.032035750987326195,0.2645595195373778,0.7705817090764119,0.46969773502997664,0.8209966907132125
0.6206417160541537,0.33398162668279285,0.23504829772281716,0.3726553789412277,0.46539760795397866
0.9422129718838456,0.7708101530370011,0.2566474292275822,0.15971764597624277,0.7351202952180799
0.7484156940983389,0.3288720035983694,0.07741829156460912,0.7542451354990802,0.314760347499034
0.9065617134392101,0.16219849346079618,0.968645494305871,0.5561443812856409,0.19142544370059764
0.9067098996609376,0.6155886752956817,0.5630518844753661,0.5654796563884914,0.8065906667250919
0.33646611581505403,0.6119593689540715,0.9374365814946148,0.5415581440952223,0.044729020403508506
0.2875171396997236,0.6017202411857719,0.4267050996781554,0.636462836257928,0.4217077498829607
0.7750769456943802,0.7783513071399777,0.2826063434711196,0.6965695587665951,0.29757227821085563
0.819364497942492,0.07674516094280316,0.13534866911833138,0.7823778456966327,0.40391754241481864
0.30395181141304156,0.7657506621579604,0.5919179618995581,0.6077429732216353,0.5705504173246108
0.7853777984563369,0.7920074857663602,0.3352621172689319,0.004789905560533417,0.3032810996880282
0.9373192842786863,0.7816587130580845,0.7497055570465969,0.7717741229975453,0.3409361249818513
0.9660367354990674,0.39452227358387676,0.5181217231059564,0.008745134076538815,0.11898425672124
0.5529318685280464,0.3482996448658302,0.7852876178832503,0.6665531825880369,0.7229258385421883
0.6869855322826802,0.9241942726448554,0.9158114706130158,0.4995657736145874,0.9403669421473044
0.19818185736212723,0.5496679907456398,0.46844040867008063,0.8662831885326787,0.835414499194953
0.5397427509824599,0.011176752482577915,0.49950295035897774,0.4453259651152599,0.6409093471372518
0.2475961811778217,0.12305204033968925,0.696522689757523,0.29435720296064305,0.06159710976235899
0.9132037540959511,0.2963623839462031,0.9560005379367611,0.5678230679368138,0.8043834282675351
0.2569642524247676,0.989953428203693,0.4238685309318445,0.82302194214225,0.27725327395032173
0.6388784169501635,0.1691680986022162,0.38315502334257723,0.6123382613079705,0.6679223731564008
0.7081393760733831,0.36567496921105913,0.34525231245299765,0.9629367119675404,0.37434880463657666
0.9932680691495148,0.4342208202728732,0.20880818061309886,0.07869142686894223,0.5590228875204214
0.6499963755391766,0.1956409024925914,0.24681605399287335,0.7600093383163293,0.8840536544171123
0.047585101036688934,0.746976456389415,0.2990033927235229,0.47535399482505364,0.33001761748766806
0.6765802215793277,0.8861717381865204,0.6764190931612961,0.17129336524777705,0.3366825983865593
0.676612988495845,0.2071704773287391,0.4243759050164015,0.7979914850204135,0.6334164400031652
0.688238580912617,0.2116696726797296,0.5899084423780065,0.9039006612687971,0.0054262278388413744
0.9384302297681024,0.6759165614692909,0.7574613805916406,0.8204335362401761,0.8756657182955134
0.7925634796939864,0.25697200605065346,0.28882603945652163,0.6829051594287786,0.19766149565542132
0.8079394909723114,0.039240149360555907,0.9778135540913301,0.4521762540268143,0.8685423982639581
0.3515866216587694,0.888889271295749,0.3519051252548909,0.19558592617573325,0.7396235431802602
0.7509026778243248,0.7172574151149974,0.5696543981668725,0.3053042239791611,0.49396587084935645
0.2790232715181885,0.30783353657429774,0.5591597585642701,0.4016783208533822,0.29089314971409436
0.6006087065154349,0.8837727008569275,0.12596945703483023,0.8158682651284574,0.07224094266980977
0.5763222091020468,0.7220765249306088,0.875769301250716,0.8720222899738881,0.15726942212962955
0.765808290862522,0.8868335387243359,0.17201409440788157,0.29965225532551293,0.0262063507070506
0.01993611188379518,0.6115702690845924,0.11662180421513736,0.15829612832154874,0.7846649677671979
0.05196111883174251,0.6596492621128753,0.07235628040066854,0.1189503583456852,0.6526178811184207
0.6220006477530066,0.6602786920211473,0.2512948582949091,0.6762205147809173,0.596182807943161
0.2991693608695759,0.8674764665298111,0.15798293225654636,0.719392807050436,0.28058678230617234
0.195609425073143,0.3234147146500892,0.5079498455600264,0.27003768930131994,0.3947988235604276
0.3176041895432141,0.6455434693988734,0.6071108543154512,0.5794816758889131,0.21922367991801978
0.40599980408552655,0.4827904802103504,0.9823515446581461,0.9491653243064611,0.22443474416228676
0.9153446391440266,0.2906091190915801,0.47970586293377737,0.32770626791066826,0.3432415268499988
0.8388609955423885,0.2660944546516339,0.8380047554138524,0.5769087863459467,0.9700513229009904
0.14864942021941704,0.8179478475771936,0.9735720246922869,0.8627600213170857,0.259207041502176
0.7661335614469424,0.07615337721127229,0.32655372458607373,0.6163306890565298,0.8490114177070114
0.6167018283415636,0.6982865523943792,0.3464118101618085,0.3317662230942393,0.18673923081547195
0.21570670255509652,0.4041665921598592,0.18871245555371127,0.03287136523896459,0.8899263107826995
0.4526986751022091,0.4277051993290973,0.24985304695081761,0.5386513280937116,0.5182074269854333
0.2953695322460174,0.604938406015515,0.016385306550036113,0.3036348058432181,0.11027230407588742
0.21524838034282376,0.9099472087207339,0.061589981131147956,0.5518406126127974,0.955729652025943
0.37990346783069623,0.5733208180639067,0.6509903463047526,0.8338105581967709,0.15458045971615886
0.8898935561639356,0.708875068858372,0.2859252203799948,0.23900782317413458,0.8740034040711891
0.9604124001369057,0.24031182800022516,0.7489427030643164,0.2913646461906308,0.6937708642037388
0.4446762216783234,0.7569623128704855,0.3227815447106297,0.628761900610866,0.846560163963603
0.9614110640052442,0.03344820082825411,0.12118368382956167,0.8896961285138897,0.6053666627985556
0.1490016670757157,0.27193397315219103,0.15915020635065055,0.1645184905449287,0.8498075186030153
0.18819491121974827,0.6143243078198691,0.15103634656845263,0.6055412754181192,0.9638574745267671
0.9146204620468327,0.18903597442856931,0.41139846009943115,0.5493104973837513,0.12492091407714914
0.33955353090280416,0.8883344484100603,0.9065040719052421,0.23700172656497162,0.18593903427245823
0.3701141947871726,0.5763954645985677,0.8328023536526153,0.5654867125541198,0.8758974046029027
0.026879744776426174,0.7032274440100189,0.8482810332360142,0.33931293283668057,0.24876417654864952
0.4378469094507835,0.7864346000043547,0.6308567960018562,0.4168284408471764,0.9719065559117771
0.9246538615376968,0.5801359055994365,0.5494862377411255,0.5494434817380065,0.4302787900513891
0.4393198573602184,0.2303884897048727,0.33824095159879236,0.21348565108104386,0.4038308502188859
0.9161249951085729,0.9433568049094713,0.018745107958543412,0.44242668563103005,0.1875212812000574
0.05458282868537974,0.3688846309352391,0.8529336323375513,0.9601706109796918,0.22823323756872543
0.5249708555663534,0.15304261071677497,0.09073253289048401,0.3048251342505062,0.7925418358031092
0.8015396959551228,0.280795960994643,0.15068932287074976,0.202556985500046,0.151758402787346
0.4356545675847283,0.2873451341384612,0.4395278532212684,0.36795177255799194,0.3049623487730885
0.6166746958364505,0.4320806249202109,0.20008499537042657,0.5450728991525013,0.5383067436229264
0.9945195133843096,0.7064315050300052,0.2992903026792712,0.2884682868441549,0.2690700290981107
0.6938748150380021,0.48262079127927415,0.3155793629397669,0.008333178494980357,0.07608454724594062
0.8126815812634498,0.5420180080968674,0.3740869998829736,0.6971801437593825,0.28973128111658303
0.3954371474863079,0.9020051290384588,0.10014697007630113,0.6169834439207416,0.2544945792430327
0.6829902068091077,0.7445932376975508,0.9056816550583784,0.17285903343118106,0.7021793586316871
0.9855875091256359,0.11588680674278641,0.3601977427409086,0.5079029520378072,0.7596877635659448
0.4364314924270792,0.9064342675638422,0.5784770548356957,0.8149890774989319,0.4443985741543414
0.38017304026540977,0.21666660435324647,0.6411578302530875,0.4221582896856051,0.2774085832470381
0.5424138345442794,0.20482103594560666,0.3615527037602248,0.7939863749874964,0.3277480655424429
0.08937370269392476,0.5400530043321348,0.08464209877788155,0.5861400953380145,0.5639997782425338
0.3816107726028202,0.3156092239171932,0.8878408383464176,0.2373063305573301,0.17525606551609946
0.7321095132042107,0.424982735839328,0.5258937063882905,0.2159786771581232,0.8703350195214831
0.7860406449954098,0.2918651355352556,0.8096161143930716,0.21584295980311194,0.5381330849868573
0.13248022282288405,0.25705282407209956,0.08182474263109368,0.961232017006386,0.6450457033970469
0.014070203886785038,0.08823070351881068,0.8815818167278661,0.8658147826253609,0.23803909028833814
0.5233421801771257,0.18171715167405994,0.5681938780256539,0.9848761492372006,0.6841018823621682
0.9310898495861227,0.6936681815017428,0.010751649937822972,0.06343781210942438,0.8632152026093154
0.45758802222762684,0.37426778208749306,0.6950815775268955,0.16363434728752183,0.17238623104329479
0.5578747495722708,0.8200860529690412,0.9627335915365685,0.5878435033570332,0.28067196415720336
0.9273243031411602,0.7674817249687484,0.5844623855522213,0.5030755790483807,0.3844299855249105
0.5915755792940316,0.3015902010983866,0.2725134056509121,0.7317262650420282,0.31883536814191565
0.29876354704513247,0.8879419719102395,0.0524918356968777,0.3411123171173291,0.908166247716942
0.7206701548093192,0.24667590977619314,0.21956799355197035,0.5828841127210521,0.6104474830657707
0.04448033304342821,0.3003604323279013,0.20067358280185688,0.31622163131830416,0.6354565216142366
0.7425276510567396,0.5888508214309625,0.09662962206647283,0.12776325803159697,0.1402952092720484
0.9310575683947265,0.37695366491498455,0.05938448047436191,0.9263924949329432,0.7366598501301468
0.012430992769158343,0.013541196109258628,0.7098292869086736,0.7706507756252644,0.3165936529842363
0.2564695849540032,0.1386609698147166,0.9181498639252764,0.42830134585116136,0.5644554139679219
0.48730718286293034,0.8106319552375794,0.15757920424702015,0.7607200896381818,0.8592137274557502
0.7002332973810281,0.8362218328237642,0.354735549214523,0.9494622656892301,0.1384884774496298
0.039746383905916935,0.8779312714337176,0.7860390556832055,0.03420446516542705,0.9727903849261613
0.7800968306949618,0.004662844365807988,0.5573914181638812,0.06221227092381201,0.8359554238667363
0.4542855180413198,0.9890930507868045,0.9790735448534171,0.8070933692641173,0.9578684465369032
0.0056685894274183845,0.6994562691698997,0.8294235192506401,0.4347106349186369,0.46391187596907535
0.20917452991625438,0.34744438692078133,0.38922483861596685,0.12869594682788213,0.29365893753751965
0.21842669012389845,0.07712308741742083,0.8463066276397091,0.9800355715809942,0.17914096486357242
0.5972366735321593,0.8164457403132411,0.22731243897530717,0.5198980973598285,0.47752161689898387
0.0862461556947289,0.8704321956474567,0.1722001016579085,0.12338850038964576,0.2073085459678425
0.08127210912464415,0.0928678504771137,0.40025022753238626,0.23666691245660287,0.9007770619425773
0.7067314241941168,0.558920733256559,0.29547830739061487,0.910940289790768,0.09107479346058492
0.4357519589767339,0.2423792282051335,0.04195354056498704,0.009112661133173747,0.7263633665233544
0.01789974686981131,0.6422992169732304,0.7609387829808779,0.9176789770017307,0.22339442580039823
0.7514540799922196,0.12421616441488059,0.12294854468815393,0.19428570932208056,0.9797529728321881
0.9805871342509994,0.08050525643346902,0.045267930327273644,0.5082541711558407,0.2059993651947313
0.3780766115846001,0.6585934863516086,0.7096112626658226,0.6327443260369949,0.9294038159219258
0.9142579148134823,0.6339882661885521,0.17757063920565005,0.7839170785274289,0.5097467050509796
0.008924079427987102,0.6238484993948114,0.6437447143316216,0.7877585517662673,0.2089714196903775
0.41870056858692245,0.030565997210999386,0.8298646388129446,0.7602762567200859,0.5032051190302917
0.18306758682687316,0.33391266038372575,0.5585776224076562,0.6938323219093974,0.4349709932706678
0.2958094940487141,0.9195039940329429,0.8747613058365798,0.9883519948098967,0.7954917696011591
0.30225744495604945,0.14992782580205982,0.5158758962223955,0.9883289119115299,0.5687646121365231
0.952868961816945,0.26680983405898856,0.8603874578964424,0.046933168505467304,0.8897923985392032
0.20700802862663967,0.10187875722222836,0.8543558234328651,0.9052268331234052,0.020231779590454118
0.017867036037019335,0.3213635022611602,0.37250495919841614,0.18433158317508974,0.2912412646965617
0.30053248983437164,0.23447368416339828,0.4397229018713525,0.2804143948072498,0.22967053042051827
0.8481738653811947,0.591405256791542,0.17174437282771526,0.6551979076978821,0.2840191236688621
0.8573084851170173,0.1683758310708918,0.6064046215125907,0.6546723659629676,0.1263129486282355
0.6445833686614901,0.11382989860377275,0.1687572953691886,0.3656204038258901,0.4254527986991296
0.7630532309354942,0.8697765971041564,0.7375792246795626,0.8688064117162444,0.5976415889292779
0.49989418252901285,0.24273844364548378,0.5689484117564362,0.3829117393457581,0.11906843668012619
0.528524581792749,0.002009904444172684,0.5153864096268845,0.18815259243280005,0.7903450566591527
0.49541489857172655,0.31739477903855795,0.4145621628655527,0.5705633190006308,0.6965876654525789
0.26348075767434403,0.8929609612338736,0.3206144672496992,0.3796082889789377,0.7001512646951604
0.17377057666439094,0.16420032100519125,0.6185416038416064,0.6621341985691492,0.3555296679481211
0.6300402758162759,0.49952266002546275,0.22854752907861292,0.6304762766592829,0.6709713081110206
0.9924776401473033,0.6831178214608538,0.4463895487064337,0.6495440726779176,0.79881711068438
0.1659014972068247,0.9977472573059923,0.9309183690680474,0.6282186198897186,0.5146175903795293
0.30420488822204583,0.24726566752951895,0.008455291573783734,0.5471752932584617,0.17047392421055255
0.5822900452638428,0.2444691843007251,0.5583255529416591,0.22186192612584474,0.6071868085655553
0.5477121201588367,0.1615886730205832,0.9825136087744228,0.5379589472203685,0.7234982682679618
0.9767554630908963,0.506044126791783,0.24498104541140583,0.7670931561881302,0.4028747708684675
0.25998516323073617,0.6138385142636805,0.38272450366249317,0.39077330758760564,0.27114493872213447
0.25078448087246874,0.38872832708689564,0.6434428145018006,0.8275520405049487,0.7351855082877099
0.04452742434428889,0.762379686546435,0.5014038859410606,0.0844161247657056,0.7402802399424592
0.4746256230314757,0.4507852681017828,0.8106626712232038,0.47790066217145794,0.32252548904697675
0.44900537651339795,0.20986134356237357,0.8392766110729236,0.04751595915076338,0.608936678754964
0.8877566750932498,0.7539166583340602,0.42601765580003964,0.8960162593110027,0.629956113721024
0.76005778013783,0.4951900541090155,0.6993232872130786,0.7555556889198548,0.17615261685920844
0.02374181627907583,0.9317495985904372,0.07951117886435367,0.2754093617576901,0.1111188889258329
0.43913721770423364,0.4394643550139958,0.6814518467272456,0.5195005833505553,0.5764823424666728
0.8073469083276067,0.22826470227446388,0.49083598465604195,0.4626380988609475,0.5388166656881286
0.5650443768435478,0.1275493747921803,0.8437485494397217,0.8970955244118428,0.2212920587266137
0.32714484142941086,0.2041875440760938,0.14268107429340562,0.6791558546639915,0.4028770358853745
0.04264513534468607,0.30378655956834294,0.8334279079604504,0.6993681375305465,0.7627089528141229
0.20005519700156138,0.9204514895131332,0.17450009781578926,0.6760819063093977,0.23558402815370974
0.20520030293984773,0.37484200233883125,0.3311954173172528,0.12942905851915731,0.48844712863015993
0.8413805669172699,0.9742037347634597,0.8214473858224516,0.2257098140607089,0.3694128303489125
0.9296327753739432,0.40496248644229144,0.0011215813201369555,0.6375795707891263,0.38109569447209957
0.07303669477927828,0.33372379119182494,0.7048155326024652,0.608882187209437,0.7507444849340543
0.3048530448310656,0.6034723191433243,0.6258687967151523,0.5077750263868922,0.5040269498377524
0.7939114169796866,0.4754019898181459,0.4541894945241387,0.13042867130869096,0.29828743603028746
0.6968745211883248,0.898951712754421,0.12707520914409962,0.6580468843567717,0.2433039804624426
0.917875610537574,0.11008045425580879,0.3635540883253941,0.4180084937320319,0.5523473882553458
0.7520701106415828,0.16523417618252037,0.7673622214628795,0.901782569671127,0.21906121224705752
0.463686926055492,0.18208947644400092,0.22247353915634352,0.07242065520631885,0.018376904898736127
0.5066614931967182,0.605450607322184,0.04432715296999225,0.28343601385296946,0.8838469003108508
0.8475278169193498,0.25586722963034964,0.44430056862964507,0.16599114963888958,0.3017070710785125
0.7259598916617459,0.11956658245257215,0.48202150501060026,0.03319037177503647,0.019813406045547318
0.1572334650222936,0.9960868856270743,0.6318007664447012,0.6729848650491113,0.8423438825336409
0.06621222478052252,0.41069762454475656,0.29919118882261403,0.3166432009380404,0.7727810866464151
0.20299166574710226,0.7163629392343135,0.7896000231648943,0.9514360156182619,0.5088161834587226
0.6590293244944528,0.7760763227069689,0.951837997341606,0.752760174399153,0.742007904358515
0.9771393531862157,0.27049095441801263,0.9954384779550695,0.27074209697916185,0.3076395867464142
0.5167370826714481,0.41000216075327867,0.4726167542521623,0.8168193373827759,0.40618019922019755
0.9420773143657561,0.4403436845815702,0.3125837568979362,0.6358036546888991,0.9531024305903434
0.4546776294098737,0.8341905460555425,0.4151967836133253,0.7934147244976073,0.7180315583814763
0.7655732339547614,0.5816423889763119,0.33718207915382675,0.8313069043393806,0.5845773517486381
0.3539326349351873,0.8946932696460764,0.325407312718821,0.37517613131598093,0.2033510539795266
0.5460541740724684,0.9035664648998142,0.42714756338124604,0.9752201713565056,0.9223856685424102
0.49392235340627316,0.6811708804173628,0.33454096871004513,0.934347417516984,0.8048214533113155
0.5281895596505887,0.7170210870084615,0.24928198242777308,0.9394447261189842,0.8288677045361813
0.42237045923087885,0.01875427514542274,0.8830322357812841,0.08712625577944723,0.3366295921866585
0.3827772920565514,0.7551012382859829,0.05356709624284405,0.8848253577541273,0.8047229606075025
0.7308778224586692,0.34656662811161776,0.7735290843019861,0.369693753815437,0.4005144801239712
0.21467610401266468,0.29771707603353836,0.2528925959797651,0.34236581877204597,0.2091715809259513
0.8350644928840405,0.03618377865002937,0.9756868950039349,0.5996343200956155,0.9941427823819998
0.02088524881520201,0.9192750534933533,0.6270293481021353,0.887669320742644,0.7147594406915582
0.3729211341631102,0.10196664165555719,0.7168372683806045,0.4862158314824009,0.9265544947153641
0.9925902863125955,0.7878190764725124,0.22058173010991144,0.5228901607686645,0.8413907367954869
0.5842954670838773,0.9106381403239309,0.8452011870265534,0.14017944658800202,0.9911645423784062
0.70053111197742,0.7566515388191397,0.2720601427481521,0.2869981165721934,0.8416160734487631
0.015310369283820152,0.2497978121274273,0.8660024507833135,0.10399681826273606,0.901639152599824
0.13562415328033858,0.08741987202422934,0.9223165260847647,0.28380900090672084,0.5439711185221993
0.6351489503674925,0.5969578967782594,0.6787021633615427,0.5578949778501198,0.37160888684938387
0.08108115205189566,0.22034064729507413,0.7066149204515046,0.25225648716332716,0.8939028096959217
0.3223555166236133,0.23846771260414437,0.6464717736644799,0.5273594626238816,0.7021484561142314
0.5420724058379967,0.8569708861099115,0.03228490952970978,0.20486582073598367,0.8108115782779934
0.8543609899104808,0.2642782737431897,0.00858951134292565,0.8634762256309264,0.28792550014085544
0.471390063784792,0.7219353087470577,0.48893559794814,0.8289287503570603,0.2455247079314246
0.9085919833540459,0.07167263476991859,0.3424488033601356,0.47317143603269085,0.9113133320696747
0.23479184806267442,0.5596365308658345,0.3219755720540991,0.7259868083407426,0.9935000020117914
0.5533074372006217,0.0311016648479402,0.08693475023800908,0.06602664832652035,0.2690311674934061
0.22080687541445185,0.4181948684465269,0.8950141871956628,0.5748123425960814,0.39543616508756385
0.08802767626086583,0.3403657001113504,0.903822596172472,0.9446865835412729,0.2709660984720454
0.7910173295035747,0.09482355975417966,0.5983081023484483,0.2651088019960037,0.023303086466374846
0.2388246705140977,0.10664034926647668,0.5949675318886885,0.5097980243690939,0.3572148115010492
0.13407271920180577,0.873913497527925,0.34583121345704876,0.6390347220660872,0.6619218999750517
0.35640401136161337,0.12948164575250032,0.8113739430516195,0.4521618765014161,0.7273253651446466
0.13434500769121696,0.5439026190454563,0.8747183003425896,0.5663607754319528,0.45340483787193137
0.7270656113497566,0.9630386349071308,0.22098925616851448,0.5188236287703849,0.933292323482368
0.07382012132778576,0.016122034217903466,0.04293569782721545,0.639979440669069,0.9334545519403208
0.4580110367303264,0.5225604333766077,0.37351023528152816,0.041317292274106986,0.7765433938304702
0.7938104111918832,0.48491400751516256,0.8272048376007499,0.6799198289489382,0.900814893630182
0.32070709175111284,0.07337325688299406,0.035705228002535075,0.7427029527787498,0.04171931538157468
0.35202604365560985,0.1976842100648298,0.3045414550846843,0.7782555738927466,0.9492097743356549
0.17583030956342582,0.36273588813160246,0.4947189029022744,0.5360930672600284,0.4118237355635699
0.812319052057011,0.987151614401133,0.9213374547374111,0.6839581663066827,0.5319616745927578
0.4263697926878213,0.23767748405730488,0.8897708872967799,0.16207182540744153,0.8386837893670798
0.31495610131027035,0.6775053475844796,0.35275216431706446,0.5013295668399853,0.2492794683954274
0.07938402146844145,0.5778784166137722,0.3891378660965747,0.27600806104927655,0.9874267039828285
0.38190931328315586,0.24315974206141927,0.7047372168705655,0.8411369266332913,0.05408004611786611
0.9632948502400139,0.5067186774857693,0.8675371650920989,0.1524491689204391,0.4033679670399304
0.5951912800398943,0.7585916195502591,0.31647009659344244,0.7428379696209344,0.3670440540483679
0.7996750563035786,0.9958523994098595,0.3295490812306945,0.9871446939775543,0.9474032647110946
0.6741548007583246,0.10129138962294304,0.08738694944664469,0.5003269398438324,0.40983102213196765
0.3864978663642742,0.24006307289354825,0.3063983855807468,0.9862760420609398,0.4221497664810607
0.5202774479517817,0.12788297486463684,0.11729500741240559,0.7597417284063397,0.25722465426563734
0.11525790726521368,0.36924506796541084,0.390340983277246,0.07285897408773732,0.3202207337545791
0.4246556056414047,0.4278656067787866,0.8253753758536145,0.7414358651781287,0.607269495194691
0.06607302998175767,0.045536183280909706,0.7809977294637623,0.6026130287277799,0.2259411315399911
0.7626815060010933,0.22420067703709448,0.5974855012080641,0.19916405662842818,0.854821104000268
0.9330596772689869,0.010132476273651683,0.24822062602666015,0.5321679577933658,0.8919706181566437
0.3398654034858441,0.9466842344956259,0.6827133078311164,0.8888473391381049,0.275217026753643
0.31681226631032083,0.8797853516411183,0.9864910675935349,0.5383648633806297,0.707065544584831
0.6663957976296367,0.013841210965731795,0.6547612020713149,0.8083774242861295,0.5589830660610047
0.7011606227507616,0.9299258690372731,0.17746144128831107,0.713141199417281,0.9290661032022574
0.06264134895212072,0.3934764646348961,0.25176127114132135,0.24925260009871208,0.41389753219651965
0.532496514343893,0.9525846894181765,0.6029673229959892,0.950938336280656,0.6247932413897279
0.5013919815377343,0.9309993003231744,0.7153982795318448,0.3763325238797543,0.5522787311189121
0.35575369252468353,0.7525369501681867,0.8831752054862738,0.4892863142999686,0.05891291859749432
0.8558180440927585,0.5527869216621731,0.08405949086991871,0.8736725530869561,0.3528162707764756
0.13571161384698247,0.9454967061201127,0.02458112386435628,0.666822486738334,0.3655044170632181
0.7718938487667515,0.5637196813374599,0.4033639416826391,0.7681370043611938,0.6472216189628216
0.07216695237302045,0.804968548769371,0.5647701921896967,0.41400021738113896,0.21558130252664787
0.021231674982008668,0.3161530454911075,0.225078456956826,0.6149677692997747,0.47324902232441896
0.7067459298490724,0.7012297364548824,0.23728762926137198,0.33007382513538835,0.5782146149860604
0.3927618115763153,0.666635216148048,0.6492082459892221,0.35933170904223377,0.7096507135744095
0.6232354040750337,0.7687759668688593,0.2886072940651116,0.5379202789123443,0.3436773359205437
0.2874959220246415,0.39354928179327753,0.9676942773216045,0.2288772658666548,0.4542632062146058
0.3960676687682003,0.08471516910981645,0.3713821048507537,0.17433512603872456,0.18781157169212898
0.3404613341286513,0.7905042079372225,0.5790918109454567,0.8429152184727331,0.5063019156037685
0.560881347010342,0.30355122093955744,0.5227940536333407,0.8232168598362309,0.19005905598699419
0.487699406398935,0.6568356266024281,0.45359506278459577,0.3019351956044518,0.4309027906990058
0.9003578088596077,0.3246922494835104,0.047824084462842274,0.5723050750932388,0.789936162555309
0.8468663814868657,0.769859497030811,0.9258298797328529,0.7338321687172494,0.9863652287816208
0.004153397453382449,0.8410341493593694,0.5940616080418961,0.6269769579025026,0.32901851782938635
0.034469048567251255,0.1262310672724422,0.9029963842813171,0.8433106019222811,0.3864119053452337
0.27550141887468554,0.771575033344925,0.7657230828395769,0.8293936887258867,0.8088459289458891
0.08910019338199283,0.8580859304879034,0.979359063593404,0.60656809412437,0.040035957418643006
0.40584906405130683,0.004347152940201271,0.45832560302142017,0.6868657688840243,0.06620872622235195
0.6647032979595018,0.41680884323058587,0.2884719264678468,0.21035553060435613,0.6856704511098953
0.964163065366252,0.0204917540541017,0.9386661968784443,0.5984231994669035,0.10764413079270567
0.46677300715177567,0.4453739213358125,0.6912946451554461,0.03131445146442692,0.6104132816107432
0.6957637399441042,0.005828451156900538,1.0,0.9986251855354505,0.6144780140924287
0.6810202619513175,0.42648851487612616,0.306659151898045,0.5428619365664881,0.8406082830517262
0.7257260505690307,0.826779689864437,0.6687240704525284,0.7192390644996656,0.7722229076103106
0.1646512697885704,0.7374622696451151,0.9062577455862403,0.8221080441021701,0.3084593907490864
0.21529969094251955,0.41287398936115727,0.6635275390408796,0.7654271885782241,0.05306958934652951
0.3401408006160301,0.6471751252128818,0.6238947046181512,0.15082791004058715,0.4927290415022961
0.13161834215312176,0.805428216711303,0.07621184307823385,0.9247128833346415,0.2528376618243481
